PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms
36107544,Human monkeypox virus: An updated review.,"Nawal Adnan, Zargham Ul Haq, Asmara Malik, Asim Mehmood, Uzma Ishaq, Maria Faraz, Jahanzeb Malik, Amin Mehmoodi",Medicine. 2022. doi: 10.1097/MD.0000000000030406..,Adnan,Medicine,2022,2022/09/02,,,10.1097/MD.0000000000030406,"The human monkeypox is an emerging zoonotic orthopoxvirus with a clinical presentation similar to that of smallpox. It is difficult to differentiate monkeypox from other orthopedic infections, and laboratory diagnosis is the primary component of disease identification and monitoring. However, current diagnostics are time-consuming, and new tests are needed for rapid and precise diagnosis. Most cases have been reported in Central Africa; however, an increasing number of cases have been reported in Europe, the United States of America (USA), Australia, and the United Arab Emirates. Although investigation of the current global outbreak is still ongoing, viral transmission seems to have occurred during crowded events in Spain and Belgium. New therapeutics and vaccines are being deployed for the treatment and prevention of monkeypox, and more research on the epidemiology, biology, and ecology of the virus in endemic areas is required to understand and prevent further global outbreaks.","[MeSH] Australia; [MeSH] Disease Outbreaks; [MeSH] Europe; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] United States",Journal Article; Review,"[MeSH] Australia; [MeSH] Disease Outbreaks; [MeSH] Europe; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] United States"
37149512,ChatGPT Applications and Challenges in Controlling Monkey Pox in Pakistan.,Muhammad Hasnain,Annals of biomedical engineering. 2023. doi: 10.1007/s10439-023-03231-z..,Hasnain,Annals of biomedical engineering,2023,2023/05/06,,,10.1007/s10439-023-03231-z,"Generative Pre-trained Transformer-based Chatbot (ChatGPT) is an emerging OpenAI application with its greater role in revolutionizing the world. ChatGPT can generate a massive amount of data by using the simple textual input. ChatGPT has its role in supporting the communities to make deciding role in healthcare sector. This paper aims to provide information about monkey pox (mpox) infection in Pakistan. Moreover, this paper analyzes the text-based information given by ChatGPT and narrates potential advantages and disadvantages about mpox infection. Spread of infection, symptoms and diagnose of mpox, control and management, and government responsibilities are major identified advantages. Findings of this paper also show some potential issues of ChatGPT AI application, which are as lack of latest data about mpox in Pakistan, reliability and performance issues, cost and resources for appropriate development and implementation of Open AI application in healthcare. Future works can be carried out to address these limitations in ChatGPT AI application.",Accurate prediction; Cost; Monkey pox transmission; Vaccine,Letter,"[MeSH] Humans; [MeSH] Pakistan; [MeSH] Mpox, Monkeypox; [MeSH] Reproducibility of Results; [MeSH] Electric Power Supplies; [MeSH] Software"
37792954,An mpox virus mRNA-lipid nanoparticle vaccine confers protection against lethal orthopoxviral challenge.,"Alec W Freyn, Caroline Atyeo, Patricia L Earl, Jeffrey L Americo, Gwo-Yu Chuang, Harini Natarajan, Tiffany R Frey, Jason G Gall, Juan I Moliva, Ruth Hunegnaw, Guha Asthagiri Arunkumar, Clinton O Ogega, Arshan Nasir, Genesis Santos, Rafael H Levin, Anusha Meni, Patricia A Jorquera, Hamilton Bennett, Joshua A Johnson, Michael A Durney, Guillaume Stewart-Jones, Jay W Hooper, Tonya M Colpitts, Galit Alter, Nancy J Sullivan, Andrea Carfi, Bernard Moss",Science translational medicine. 2023. doi: 10.1126/scitranslmed.adg3540..,Freyn,Science translational medicine,2023,2023/10/04,,,10.1126/scitranslmed.adg3540,"Mpox virus (MPXV) caused a global outbreak in 2022. Although smallpox vaccines were rapidly deployed to curb spread and disease among those at highest risk, breakthrough disease was noted after complete immunization. Given the threat of additional zoonotic events and the virus's evolving ability to drive human-to-human transmission, there is an urgent need for an MPXV-specific vaccine that confers protection against evolving MPXV strains and related orthopoxviruses. Here, we demonstrate that an mRNA-lipid nanoparticle vaccine encoding a set of four highly conserved MPXV surface proteins involved in virus attachment, entry, and transmission can induce MPXV-specific immunity and heterologous protection against a lethal vaccinia virus (VACV) challenge. Compared with modified vaccinia virus Ankara (MVA), which forms the basis for the current MPXV vaccine, immunization with an mRNA-based MPXV vaccine generated superior neutralizing activity against MPXV and VACV and more efficiently inhibited spread between cells. We also observed greater Fc effector TH1-biased humoral immunity to the four MPXV antigens encoded by the vaccine, as well as to the four VACV homologs. Single MPXV antigen-encoding mRNA vaccines provided partial protection against VACV challenge, whereas multivalent vaccines combining mRNAs encoding two, three, or four MPXV antigens protected against disease-related weight loss and death equal or superior to MVA vaccination. These data demonstrate that an mRNA-based MPXV vaccine confers robust protection against VACV.","[MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Vaccinia virus; [MeSH] Smallpox Vaccine; [MeSH] Viral Vaccines; [MeSH] Antigens, Viral; [MeSH] RNA, Messenger; [MeSH] Mpox, Monkeypox; [MeSH] Liposomes; [MeSH] Nanoparticles",Journal Article,"[MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Vaccinia virus; [MeSH] Smallpox Vaccine; [MeSH] Viral Vaccines; [MeSH] Antigens, Viral; [MeSH] RNA, Messenger; [MeSH] Mpox, Monkeypox; [MeSH] Liposomes; [MeSH] Nanoparticles"
36263798,Comprehensive literature review of monkeypox.,"Ma'mon M Hatmal, Mohammad A I Al-Hatamleh, Amin N Olaimat, Suhana Ahmad, Hanan Hasan, Nurfatihah Azlyna Ahmad Suhaimi, Khaled A Albakri, Anas Abedalbaset Alzyoud, Ramlah Kadir, Rohimah Mohamud",Emerging microbes & infections. 2022. doi: 10.1080/22221751.2022.2132882..,Hatmal,Emerging microbes & infections,2022,2022/12/01,,,10.1080/22221751.2022.2132882,"The current outbreak of monkeypox (MPX) infection has emerged as a global matter of concern in the last few months. MPX is a zoonosis caused by the MPX virus (MPXV), which is one of the Orthopoxvirus species. Thus, it is similar to smallpox caused by the variola virus, and smallpox vaccines and drugs have been shown to be protective against MPX. Although MPX is not a new disease and is rarely fatal, the current multi-country MPX outbreak is unusual because it is occurring in countries that are not endemic for MPXV. In this work, we reviewed the extensive literature available on MPXV to summarize the available data on the major biological, clinical and epidemiological aspects of the virus and the important scientific findings. This review may be helpful in raising awareness of MPXV transmission, symptoms and signs, prevention and protective measures. It may also be of interest as a basis for performance of studies to further understand MPXV, with the goal of combating the current outbreak and boosting healthcare services and hygiene practices.Trial registration: ClinicalTrials.gov identifier: NCT02977715..Trial registration: ClinicalTrials.gov identifier: NCT03745131..Trial registration: ClinicalTrials.gov identifier: NCT00728689..Trial registration: ClinicalTrials.gov identifier: NCT02080767..",MPX; MPXV; Monkeypox; emerging infectious diseases; viral outbreak,Review; Journal Article,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Smallpox; [MeSH] Monkeypox virus"
36229989,The re-emerging monkeypox disease.,"Vincent Kipkorir, Arkadeep Dhali, Bahadar Srichawla, Simhachalam Kutikuppala, Madeleine Cox, Dennis Ochieng, Fiona Nyaanga, Mihnea Alexandru Găman",Tropical medicine & international health : TM & IH. 2022. doi: 10.1111/tmi.13821..,Kipkorir,Tropical medicine & international health : TM & IH,2022,2022/10/13,,,10.1111/tmi.13821,"BACKGROUND: On 7th May 2022, human monkeypox was identified in the United Kingdom, a non-endemic zone, with subsequent multi-country outbreaks. About 6 weeks later, the European Centre for Disease Prevention and Control reported 1158 confirmed cases in non-endemic countries scattered within the European Economic Area (EEA), and a total of 1882 cases confirmed worldwide, inclusive of the EEA. These numbers are expected to increase with high alert and amplified surveillance established in non-endemic regions. In light of a looming epidemic, current understanding of the virus, and identification of gaps in the literature remain critical hence warranting a scoping review of available literature. METHODS: Literature searches were performed through PubMed, SCOPUS, ScienceDirect and Hinari to identify studies eligible for inclusion in accordance with PRISMA guidelines. RESULTS: Seventy-seven articles were included in the review. Majority of the cases were from the Central African clade (n = 29,905) versus the West African clade (n = 252). 6/16 articles that reported vaccination status stated that none of the cases were vaccinated. In the remaining articles, approximately 80%-96% cases were unvaccinated. It was noted that 4%-21% of the vaccinated individuals got infected. The secondary attack rate ranged from 0% to 10.2%, while the calculated pooled estimated case fatality rate was 8.7%. CONCLUSION: This scoping review provides an extensive look at our current understanding on monkeypox disease. Further studies are needed to better understand its risk factors, genetics and natural history, in order for public health strategists to generate prevention strategies and management decisions.",epidemic; human monkeypox disease; infectious disease; re-emerging diseases,Systematic Review; Journal Article,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Disease Outbreaks; [MeSH] Public Health; [MeSH] Epidemics"
36244878,The evolving epidemiology of monkeypox virus.,"Heng Li, Hong Zhang, Ke Ding, Xiao-Hui Wang, Gui-Yin Sun, Zhen-Xing Liu, Yang Luo",Cytokine & growth factor reviews. 2022. doi: 10.1016/j.cytogfr.2022.10.002..,Li,Cytokine & growth factor reviews,2022,2022/10/08,,,10.1016/j.cytogfr.2022.10.002,"Monkeypox, caused by the monkeypox virus (MPXV), is a zoonotic disease endemic mainly in West and Central Africa. As of 27 September 2022, human monkeypox has occurred in more than 100 countries (mostly in non-endemic regions) and caused over 66,000 confirmed cases, which differs from previous epidemics that mainly affected African countries. Due to the increasing number of confirmed cases worldwide, the World Health Organization (WHO) has declared the monkeypox outbreak as a Public Health Emergency of International Concern on July 23, 2022. The international outbreak of human monkeypox represents a novel route of transmission for MPXV, with genital lesions as the primary infection, and the emergence of monkeypox in the current outbreak is also new, as novel variants emerge. Clinical physicians and scientists should be aware of this emerging situation, which presents a different scenario from previous outbreaks. In this review, we will discuss the molecular virology, evasion of antiviral immunity, epidemiology, evolution, and detection of MPXV, as well as prophylaxis and treatment strategies for monkeypox. This review also emphasizes the integration of relevant epidemiological data with genomic surveillance data to obtain real-time data, which could formulate prevention and control measures to curb this outbreak.",Epidemiology; Evolution; Monkeypox; Public health; Zoonotic disease,"Journal Article; Review; Research Support, Non-U.S. Gov't","[MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Mpox, Monkeypox; [MeSH] Public Health"
36661039,Animal host range of mpox virus.,"Kangxin Li, Yupei Yuan, Lu Jiang, Yuwen Liu, Yihan Liu, Leiliang Zhang",Journal of medical virology. 2023. doi: 10.1002/jmv.28513..,Li,Journal of medical virology,2023,2023/02/01,,,10.1002/jmv.28513,"Mpox is caused by the mpox virus, which belongs to the Orthopoxvirus genus and Poxviridae family. Animal hosts, such as African rodents, mice, prairie dogs, and non-human primates, play important roles in the development and transmission of outbreaks. Laboratory animal infection experiments have demonstrated that some animals are susceptible to mpox virus. This review summarizes the current progress on the animal hosts for mpox virus. The surveillance of mpox virus in animal hosts will provide important insights into virus tracing, analysis of mutation evolutionary patterns, transmission mechanisms, and development of control measures.",African rodents; host range; mpox; non-human primates; orthopoxvirus,"Journal Article; Research Support, Non-U.S. Gov't; Review","[MeSH] Animals; [MeSH] Mice; [MeSH] Host Specificity; [MeSH] Monkeypox virus; [MeSH] Primates; [MeSH] Sciuridae; [MeSH] Mpox, Monkeypox"
36161803,Reemergence of monkeypox: prevention and management.,"Sahaya Nadar, Tabassum Khan, Abdelwahab Omri",Expert review of anti-infective therapy. 2022. doi: 10.1080/14787210.2022.2128763..,Nadar,Expert review of anti-infective therapy,2022,2022/09/30,,,10.1080/14787210.2022.2128763,"INTRODUCTION: The reemergence of monkeypox virus in the twenty-first century, calls for an urgency in its control and preventive measures. There is a long-standing concern that the reemergence of monkeypox across countries could lead to another epidemic like the COVID-19 pandemic. Understanding the disease ecology, preventing its transmission could help curbing its spread. The established treatment protocols along with development of new antiviral agents and vaccines could play a pivotal role in controlling its transmission. AREAS COVERED: In this review, we summarize the different modes of transmission of this disease, the associated symptoms, the standard protocol of treatment, the available vaccines and use of alternative treatments. We have collated recent research on novel entities that could potentially treat monkeypox infection. EXPERT OPINION: The One Health approach fostered by the World Health Organization (WHO) for emergent and reemerging zoonotic diseases has to be implemented with a view to curb their transmission. The growing global population and increased inter-country travel has led to rapid spread of transmissible pathogens. Stigmatization, associated with lack of knowledge can be prevented by enhancing awareness campaigns. Vaccines need to be administered to high-risk individuals, and drug discovery efforts need to be intensified to combat such diseases.",Monkeypox; antibodies; antiviral agents; herbs; therapeutics; vaccines,Review; Journal Article,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Pandemics; [MeSH] COVID-19; [MeSH] Monkeypox virus; [MeSH] Antiviral Agents"
35760647,The 2022 outbreak and the pathobiology of the monkeypox virus.,"Narendra Kumar, Arpan Acharya, Howard E Gendelman, Siddappa N Byrareddy",Journal of autoimmunity. 2022. doi: 10.1016/j.jaut.2022.102855..,Kumar,Journal of autoimmunity,2022,2022/06/25,,,10.1016/j.jaut.2022.102855,"Following two reports of monkeypox virus infection in individuals who returned from Nigeria to the USA, one who returned to Texas (July 2021) and the other to the Washington, DC area (November 2021), the number of monkeypox infection have dramatically increased. This sounded an alarm of potential for spreading of the virus throughout the USA. During 2022, there was a report of monkeypox virus infection (May 6, 2022) in a British national following a visit to Nigeria who developed readily recognizable signs and symptoms of monkeypox virus infection. Soon following this report, case numbers climbed. By June 10, 2022, more than 1,500 cases were reported in 43 countries, including Europe and North America. While the prevalence of the monkeypox virus is well known in central and western Africa, its presence in the developed world has raised disturbing signs for worldwide spread. While infection was reported during the past half-century, starting in the Democratic Republic of Congo in 1970, in the United States, only sporadic monkeypox cases have been reported. All cases have been linked to international travel or through African animal imports. The monkeypox virus is transmitted through contact with infected skin, body fluids, or respiratory droplets. The virus spreads from oral and nasopharyngeal fluid exchanges or by intradermal injection; then rapidly replicates at the inoculation site with spreads to adjacent lymph nodes. Monkeypox disease begins with constitutional symptoms that include fever, chills, headache, muscle aches, backache, and fatigue. Phylogenetically the virus has two clades. One clade emerged from West Africa and the other in the Congo Basin of Central Africa. During the most recent outbreak, the identity of the reservoir host or the primary carriage remains unknown. African rodents are the suspected intermediate hosts. At the same time, the Centers for Disease Control (CDC) affirmed that there are no specific treatments for the 2022 monkeypox virus infection; existing antivirals shown to be effective against smallpox may slow monkeypox spread. A smallpox vaccine JYNNEOS (Imvamune or Imvanex) may also be used to prevent infection. The World Health Organization (WHO), has warned that the world could be facing a formidable infectious disease challenge in light of the current status of worldwide affairs. These affairs include the SARS-COVID-19 pandemic and the Ukraine-Russia war. In addition, the recent rise in case of numbers worldwide could continue to pose an international threat. With this in mind, strategies to mitigate the spread of monkeypox virus are warranted.",Antiviral therapies; Monkeypox outbreak 2022; Prevention; Transmission; Viral pathogenesis,"Journal Article; Review; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural","[MeSH] Animals; [MeSH] COVID-19; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Pandemics"
35932225,An Overview of Monkeypox Virus and Its Neuroinvasive Potential.,"Daniel M Pastula, Kenneth L Tyler",Annals of neurology. 2022. doi: 10.1002/ana.26473..,Pastula,Annals of neurology,2022,2022/08/18,,,10.1002/ana.26473,"Monkeypox virus (MPV) is an orthopox virus in the Poxviridae family that is currently of international concern. It is endemic to Central and Western Africa with two known viral clades. Various African rodents and primates are likely the natural reservoirs. Zoonotic transmission occurs by direct contact with infected animals (e.g., bites, scratches, slaughtering). Human to human transmission occurs through close contact with infected persons (e.g., respiratory droplets, skin-on-skin, or sexual contact) or fomites. Classically, human MPV disease first has a febrile prodrome with lymphadenopathy followed by a diffuse maculopapular to vesiculopustular skin/mucosal lesion eruption. In the current 2022 outbreak, which is primarily affecting men who have sex with men (MSM) currently, the febrile prodrome may be absent and skin/mucosal lesions may be isolated to the genital and anal regions. Rarely, MPV likely has the potential to be neuroinvasive based on animal models, previous case series, and preliminary reports currently under investigation. Even though neurologic manifestations of human MPV infection are rare, given the sheer numbers of increasing cases throughout the world, neurologists should be prepared to recognize, diagnose, and treat potential neuroinvasive disease or other neurologic symptoms. ANN NEUROL 2022;92:527-531.","[MeSH] Animals; [MeSH] Disease Outbreaks; [MeSH] Homosexuality, Male; [MeSH] Humans; [MeSH] Male; [MeSH] Monkeypox virus; [MeSH] Sexual and Gender Minorities; [MeSH] Skin; [MeSH] Mpox, Monkeypox",Journal Article; Review,"[MeSH] Animals; [MeSH] Disease Outbreaks; [MeSH] Homosexuality, Male; [MeSH] Humans; [MeSH] Male; [MeSH] Monkeypox virus; [MeSH] Sexual and Gender Minorities; [MeSH] Skin; [MeSH] Mpox, Monkeypox"
38036205,Global prediction for mpox epidemic.,"Li Zhang, Jianping Huang, Wei Yan, Yingjie Zhao, Danfeng Wang, Bin Chen",Environmental research. 2023. doi: 10.1016/j.envres.2023.117748..,Zhang,Environmental research,2024,2023/11/28,,,10.1016/j.envres.2023.117748,"The mpox epidemic had spread worldwide and become an epidemic of international concern. Before the emergence of targeted vaccines and specific drugs, it is necessary to numerically simulate and predict the epidemic. In order to better understand and grasp its transmission situation, and take some countermeasures accordingly when necessary, we predicted and simulated mpox transmission, vaccination and control scenarios using model developed for COVID-19 predictions. The results show that the prediction model can also achieve good results in predicting the mpox epidemic based on modified SEIR model. The total number of people infected with mpox on Dec 31, 2022 reached 83878, while the prediction of the model was 96456 with a relative error of 15%. The United States, Brazil, Spain, France, the United Kingdom and Germany are six countries with serve mpox epidemic. The predictions of their epidemic are 30543, 11191, 7447, 5945, 5606 and 4291 cases respectively, with an average relative error of 20%. If 30% of the population is vaccinated using a vaccine that is 78% effective, the number of infected people will drop by 29%. This shows that the system can be practically applied to the prediction of mpox epidemic and provide corresponding decision-making reference.",Epidemic; Epidemiological model; Global; Monkeypox; Prediction; mpox,Journal Article,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Epidemics; [MeSH] Brazil; [MeSH] COVID-19; [MeSH] France"
37917680,APOBEC3 deaminase editing in mpox virus as evidence for sustained human transmission since at least 2016.,"Áine O'Toole, Richard A Neher, Nnaemeka Ndodo, Vitor Borges, Ben Gannon, João Paulo Gomes, Natalie Groves, David J King, Daniel Maloney, Philippe Lemey, Kuiama Lewandowski, Nicholas Loman, Richard Myers, Ifeanyi F Omah, Marc A Suchard, Michael Worobey, Meera Chand, Chikwe Ihekweazu, David Ulaeto, Ifedayo Adetifa, Andrew Rambaut","Science (New York, N.Y.). 2023. doi: 10.1126/science.adg8116..",O'Toole,"Science (New York, N.Y.)",2023,2023/11/02,,,10.1126/science.adg8116,"Historically, mpox has been characterized as an endemic zoonotic disease that transmits through contact with the reservoir rodent host in West and Central Africa. However, in May 2022, human cases of mpox were detected spreading internationally beyond countries with known endemic reservoirs. When the first cases from 2022 were sequenced, they shared 42 nucleotide differences from the closest mpox virus (MPXV) previously sampled. Nearly all these mutations are characteristic of the action of APOBEC3 deaminases, host enzymes with antiviral function. Assuming APOBEC3 editing is characteristic of human MPXV infection, we developed a dual-process phylogenetic molecular clock that-inferring a rate of ~6 APOBEC3 mutations per year-estimates that MPXV has been circulating in humans since 2016. These observations of sustained MPXV transmission present a fundamental shift to the perceived paradigm of MPXV epidemiology as a zoonosis and highlight the need for revising public health messaging around MPXV as well as outbreak management and control.","[MeSH] Animals; [MeSH] Humans; [MeSH] Africa, Central; [MeSH] Africa, Western; [MeSH] APOBEC Deaminases; [MeSH] Disease Outbreaks; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Mutation; [MeSH] Phylogeny; [MeSH] Viral Zoonoses; [MeSH] RNA Editing",Journal Article,"[MeSH] Animals; [MeSH] Humans; [MeSH] Africa, Central; [MeSH] Africa, Western; [MeSH] APOBEC Deaminases; [MeSH] Disease Outbreaks; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Mutation; [MeSH] Phylogeny; [MeSH] Viral Zoonoses; [MeSH] RNA Editing"
