PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
36229989,The re-emerging monkeypox disease.,"Vincent Kipkorir, Arkadeep Dhali, Bahadar Srichawla, Simhachalam Kutikuppala, Madeleine Cox, Dennis Ochieng, Fiona Nyaanga, Mihnea Alexandru Găman",Tropical medicine & international health : TM & IH. 2022. doi: 10.1111/tmi.13821..,Kipkorir,Tropical medicine & international health : TM & IH,2022,2022/10/13,,,10.1111/tmi.13821,"BACKGROUND: On 7th May 2022, human monkeypox was identified in the United Kingdom, a non-endemic zone, with subsequent multi-country outbreaks. About 6 weeks later, the European Centre for Disease Prevention and Control reported 1158 confirmed cases in non-endemic countries scattered within the European Economic Area (EEA), and a total of 1882 cases confirmed worldwide, inclusive of the EEA. These numbers are expected to increase with high alert and amplified surveillance established in non-endemic regions. In light of a looming epidemic, current understanding of the virus, and identification of gaps in the literature remain critical hence warranting a scoping review of available literature. METHODS: Literature searches were performed through PubMed, SCOPUS, ScienceDirect and Hinari to identify studies eligible for inclusion in accordance with PRISMA guidelines. RESULTS: Seventy-seven articles were included in the review. Majority of the cases were from the Central African clade (n = 29,905) versus the West African clade (n = 252). 6/16 articles that reported vaccination status stated that none of the cases were vaccinated. In the remaining articles, approximately 80%-96% cases were unvaccinated. It was noted that 4%-21% of the vaccinated individuals got infected. The secondary attack rate ranged from 0% to 10.2%, while the calculated pooled estimated case fatality rate was 8.7%. CONCLUSION: This scoping review provides an extensive look at our current understanding on monkeypox disease. Further studies are needed to better understand its risk factors, genetics and natural history, in order for public health strategists to generate prevention strategies and management decisions.",epidemic; human monkeypox disease; infectious disease; re-emerging diseases
35760647,The 2022 outbreak and the pathobiology of the monkeypox virus.,"Narendra Kumar, Arpan Acharya, Howard E Gendelman, Siddappa N Byrareddy",Journal of autoimmunity. 2022. doi: 10.1016/j.jaut.2022.102855..,Kumar,Journal of autoimmunity,2022,2022/06/25,,,10.1016/j.jaut.2022.102855,"Following two reports of monkeypox virus infection in individuals who returned from Nigeria to the USA, one who returned to Texas (July 2021) and the other to the Washington, DC area (November 2021), the number of monkeypox infection have dramatically increased. This sounded an alarm of potential for spreading of the virus throughout the USA. During 2022, there was a report of monkeypox virus infection (May 6, 2022) in a British national following a visit to Nigeria who developed readily recognizable signs and symptoms of monkeypox virus infection. Soon following this report, case numbers climbed. By June 10, 2022, more than 1,500 cases were reported in 43 countries, including Europe and North America. While the prevalence of the monkeypox virus is well known in central and western Africa, its presence in the developed world has raised disturbing signs for worldwide spread. While infection was reported during the past half-century, starting in the Democratic Republic of Congo in 1970, in the United States, only sporadic monkeypox cases have been reported. All cases have been linked to international travel or through African animal imports. The monkeypox virus is transmitted through contact with infected skin, body fluids, or respiratory droplets. The virus spreads from oral and nasopharyngeal fluid exchanges or by intradermal injection; then rapidly replicates at the inoculation site with spreads to adjacent lymph nodes. Monkeypox disease begins with constitutional symptoms that include fever, chills, headache, muscle aches, backache, and fatigue. Phylogenetically the virus has two clades. One clade emerged from West Africa and the other in the Congo Basin of Central Africa. During the most recent outbreak, the identity of the reservoir host or the primary carriage remains unknown. African rodents are the suspected intermediate hosts. At the same time, the Centers for Disease Control (CDC) affirmed that there are no specific treatments for the 2022 monkeypox virus infection; existing antivirals shown to be effective against smallpox may slow monkeypox spread. A smallpox vaccine JYNNEOS (Imvamune or Imvanex) may also be used to prevent infection. The World Health Organization (WHO), has warned that the world could be facing a formidable infectious disease challenge in light of the current status of worldwide affairs. These affairs include the SARS-COVID-19 pandemic and the Ukraine-Russia war. In addition, the recent rise in case of numbers worldwide could continue to pose an international threat. With this in mind, strategies to mitigate the spread of monkeypox virus are warranted.",Antiviral therapies; Monkeypox outbreak 2022; Prevention; Transmission; Viral pathogenesis
36961984,An Overview of Antivirals against Monkeypox Virus and Other Orthopoxviruses.,"Jun Wang, Md Shahed-Ai-Mahmud, Angelo Chen, Kan Li, Haozhou Tan, Ryan Joyce",Journal of medicinal chemistry. 2023. doi: 10.1021/acs.jmedchem.3c00069..,Wang,Journal of medicinal chemistry,2023,2023/03/24,,,10.1021/acs.jmedchem.3c00069,"The current monkeypox outbreaks during the COVID-19 pandemic have reignited interest in orthopoxvirus antivirals. Monkeypox belongs to the Orthopoxvirus genus of the Poxviridae family, which also includes the variola virus, vaccinia virus, and cowpox virus. Two orally bioavailable drugs, tecovirimat and brincidofovir, have been approved for treating smallpox infections. Given their human safety profiles and in vivo antiviral efficacy in animal models, both drugs have also been recommended to treat monkeypox infection. To facilitate the development of additional orthopoxvirus antivirals, we summarize the antiviral activity, mechanism of action, and mechanism of resistance of orthopoxvirus antivirals. This perspective covers both direct-acting and host-targeting antivirals with an emphasis on drug candidates showing in vivo antiviral efficacy in animal models. We hope to speed the orthopoxvirus antiviral drug discovery by providing medicinal chemists with insights into prioritizing proper drug targets and hits for further development.","[MeSH] Animals; [MeSH] Humans; [MeSH] Orthopoxvirus; [MeSH] Monkeypox virus; [MeSH] Antiviral Agents; [MeSH] Mpox, Monkeypox; [MeSH] Pandemics; [MeSH] COVID-19; [MeSH] Variola virus"
37043267,"Monkeypox virus: phylogenomics, host-pathogen interactome and mutational cascade.","Roshan Kumar, Shekhar Nagar, Shazia Haider, Utkarsh Sood, Kalaiarasan Ponnusamy, Gauri Garg Dhingra, Shailly Anand, Ankita Dua, Mona Singh, Roushan Kumar, Manisha Sengar, Indrakant Kumar Singh, Rup Lal",Microbial genomics. 2023. doi: 10.1099/mgen.0.000987..,Kumar,Microbial genomics,2023,2023/04/01,,,10.1099/mgen.0.000987,"While the world is still recovering from the Covid-19 pandemic, monkeypox virus (MPXV) awaits to cause another global outbreak as a challenge to all of mankind. However, the Covid-19 pandemic has taught us a lesson to speed up the pace of viral genomic research for the implementation of preventive and treatment strategies. One of the important aspects of MPXV that needs immediate insight is its evolutionary lineage based on genomic studies. Utilizing high-quality isolates from the GISAID (Global Initiative on Sharing All Influenza Data) database, primarily sourced from Europe and North America, we employed a SNP-based whole-genome phylogeny method and identified four major clusters among 628 MPXV isolates. Our findings indicate a distinct evolutionary lineage for the first MPXV isolate, and a complex epidemiology and evolution of MPXV strains across various countries. Further analysis of the host-pathogen interaction network revealed key viral proteins, such as E3, SPI-2, K7 and CrmB, that play a significant role in regulating the network and inhibiting the host's cellular innate immune system. Our structural analysis of proteins E3 and CrmB revealed potential disruption of stability due to certain mutations. While this study identified a large number of mutations within the new outbreak clade, it also reflected that we need to move fast with the genomic analysis of newly detected strains from around the world to develop better prevention and treatment methods.",MPXV; host–protein interaction; mutations; orthopoxvirus; phylogeny
39188013,Vaccines against mpox: MVA-BN and LC16m8.,"John D Grabenstein, Adam Hacker",Expert review of vaccines. 2024. doi: 10.1080/14760584.2024.2397006..,Grabenstein,Expert review of vaccines,2024,2024/09/01,,,10.1080/14760584.2024.2397006,"INTRODUCTION: Global outbreaks involving mpox clade IIb began in mid-2022. Today, clade IIb and clade I outbreaks continue. Reliable mpox vaccines can prevent serious mpox disease and death. AREAS COVERED: Globally, two vaccines hold mpox indications, regardless of mpox viral clade: MVA-BN (Bavarian Nordic) and LC16m8 (KM Biologics). This review summarizes the human and pivotal animal data establishing safety and efficacy for MVA-BN and LC16m8, including real-world evidence gathered during mpox outbreaks from 2022 through 2024. EXPERT OPINION: Some regulatory decisions for MVA-BN and LC16m8 followed pathways based on surrogate outcomes, including lethal-challenge studies in nonhuman primates, among other atypical aspects. Nonetheless, MVA-BN and LC16m8 hold unencumbered registration in multiple countries. Effectiveness of MVA-BN as primary preventive vaccination (PPV) in humans against clade IIb mpox is clear from real-world studies; effectiveness of LC16m8 against clade IIb is likely from surrogate endpoints. Effectiveness of MVA-BN and LC16m8 as PPV against more-lethal clade I is likely, based on animal-challenge studies with multiple orthopoxvirus species and other studies. Both vaccines have solid safety records. MVA-BN's replication incompetence favors adoption, whereas LC16m8 has more pediatric data. Additional real-world evidence, in additional geographic settings and special populations (e.g. pregnancy, immune suppression, atopic dermatitis), is needed.",LC16m8; modified vaccinia Ankara; monkeypox virus; mpox; prevention; vaccine; vaccinia virus
37269693,Human monkeypox virus in the shadow of the COVID-19 pandemic.,"Almu'atasim Khamees, Sajeda Awadi, Khayry Al-Shami, Hayat Abu Alkhoun, Sharaf F Al-Eitan, Ahmad Malek Alsheikh, Ahmad Saeed, Raed M Al-Zoubi, Mazhar Salim Al Zoubi",Journal of infection and public health. 2023. doi: 10.1016/j.jiph.2023.05.013..,Khamees,Journal of infection and public health,2023,2023/05/13,,,10.1016/j.jiph.2023.05.013,"BACKGROUND: The end of smallpox in 1980 and the subsequent stopping of vaccination against smallpox was followed by the emergence of monkeypox (mpox), a viral disease of animal origin, meaning that it is transmitted from animal to human. The symptoms of mpox are similar to smallpox, except that they are less severe in terms of clinical features. In the case of public health, the mpox virus is one of the most important orthopoxviruses (such as variola, cowpox, and vaccinia) that come from the family Poxviridae. Mpox occurs mostly in central Africa and sometimes in tropical rainforests or some urban areas. Also, there are threats other than COVID-19, that must be addressed and prevented from spreading, as there has been an outbreak of mpox cases since May 7, 2022, throughout the USA, Europe, Australia, and part of Africa. OBJECTIVES: In this review, we will discuss mpox between the past, the present and during the COVID-19 pandemic. Also, it offers an updated summary of the taxonomy, etiology, transmission, and epidemiology of mpox illness. In addition, the current review aims to highlight the importance of emerging pandemics in the same era such as mpox and COVID-19. METHODS: A literature search was done for the study using online sources like PubMed and Google Scholar. Publications in English were included. Data for study variables were extracted. After the duplicate articles were eliminated, full-text screening was performed on the papers' titles and abstracts. RESULTS: The evaluation included a series documenting mpox virus outbreaks, and both prospective and retrospectiveinvestigations. CONCLUSIONS: monkeypox is a viral disease caused by the monkeypox virus (MPXV), which is primarily found in central and western Africa. The disease is transmitted from animals to humans and presents symptoms similar to those of smallpox, including fever, headache, muscle aches, and a rash. Monkeypox can lead to complications such as secondary integument infection, bronchopneumonia, sepsis, and encephalitis, as well as corneal infection that can result in blindness. There is no specific clinically proven treatment for monkeypox, and treatment is primarily supportive. However, antiviral drugs and vaccines are available for cross-protection against the virus, and strict infection control measures and vaccination of close contacts of affected individuals can help prevent and control outbreaks.",COVID-19; Infectious diseases; Mpox; Outbreak; Smallpox
41069196,Pathogenicity and contact transmissibility of clade IIb MPXV in African dormice.,"Xiaohan Wang, Lina Liu, Manlin He, Shaowen Shi, Xiaoxuan Nie, Yongyang Sun, Wenhao Ren, Yuxing Wang, Yongzhe Zhang, Huanjie Han, Zhenjun Wang, Zirui Liu, Chao Shang, Qiwei Jiang, Zhendong Guo, Jianke Wang, Changbo Ou, Xiao Li, Zongzheng Zhao",Emerging microbes & infections. 2025. doi: 10.1080/22221751.2025.2567409..,Wang,Emerging microbes & infections,2025,2025/10/10,,,10.1080/22221751.2025.2567409,"The global outbreak of monkeypox virus (MPXV) in 2022 raised widespread scientific concern regarding potential changes in its biological characteristics. In this study, we conducted research on the pathogenicity and transmissibility of the currently circulating MPXV Clade IIb strain. Dormice were infected via intranasal (I.N.) inoculation with MPXV at three different doses: 103.5, 104.5 and 105.5 TCID50, respectively. Body weight changes, survival rates, viral loads in various tissues, we monitored the pathological changes in lung tissues and evaluated the transmissibility of the virus among dormice through direct contact with infected dormouse mice or exposure to contaminated fomites. The results showed that higher infection doses of MPXV infection in dormice led to more severe the weight loss and mortality rate, broader tissue distribution, and greater viral replication, indicating a positive correlation between MPXV pathogenicity and infection dose. Furthermore, infected dormice successfully transmitted MPXV to co-housed naïve animals, and indirect exposure to contaminated objects also resulted in infection. These findings suggest that MPXV can be transmitted through both direct contact with infected individuals and contaminated surfaces. This study enhances our understanding of the pathogenic and transmission characteristics of the MPXV strain responsible for the 2022 outbreak and provides valuable insights for MPXV prevention and control efforts.",African dormice; MPXV; direct transmission; fomite transmission; pathogenicity
36084787,Monkeypox and pregnancy.,"Ana Carvajal, Paulino Vigil-De Gracia",American journal of obstetrics & gynecology MFM. 2022. doi: 10.1016/j.ajogmf.2022.100746..,Carvajal,American journal of obstetrics & gynecology MFM,2022,2022/09/06,,,10.1016/j.ajogmf.2022.100746,"In May 2022, the World Health Organization reported an emerging global outbreak of monkeypox virus infection. Clinical manifestations of monkeypox allow us to quickly suspect the disease. Until now, no pregnant women infected with this virus have been reported; however, because of its speed of spread worldwide, it is possible that we will soon observe such cases. Thus, it is necessary for obstetrician-gynecologists to know the disease, its clinical manifestations, and the experiences reported in the few previous cases in pregnant women.",miscarriage; monkeypox virus; pregnancy; premature delivery; stillbirth
37200498,"[Monkeypox: the other pandemic, the other challenge].","David Alejandro Cabrera-Gaytán, Liliana Angélica Alfaro-Martínez",Revista medica del Instituto Mexicano del Seguro Social. 2023. doi: 10.2471/BLT.19.242347..,Cabrera-Gaytán,Revista medica del Instituto Mexicano del Seguro Social,2023,2023/03/01,,,10.2471/BLT.19.242347,"Since the emergence of monkeypox in Europe, this disease has gradually spread throughout the rest of the world. In Mexico, epidemiological notices have been issued with the main guidelines to follow in terms of epidemiological surveillance and official figures have been published regularly on a microsite weeks after the first cases. These sources of information were reviewed and analyzed, based on which observations are issued, in addition to other relevant publications on the subject, with the interest of reinforcing the surveillance of this disease in the country.",Epidemiological Monitoring: Polymerase Chain Reaction; Monkeypox; Poxviridae Infections; Virus Diseases
38325363,"Concurrent Clade I and Clade II Monkeypox Virus Circulation, Cameroon, 1979-2022.","Delia D Djuicy, Serge A Sadeuh-Mba, Chanceline N Bilounga, Martial G Yonga, Jules B Tchatchueng-Mbougua, Gael D Essima, Linda Esso, Inès M E Nguidjol, Steve F Metomb, Cornelius Chebo, Samuel M Agwe, Placide A Ankone, Firmin N N Ngonla, Hans M Mossi, Alain G M Etoundi, Sara I Eyangoh, Mirdad Kazanji, Richard Njouom",Emerging infectious diseases. 2024. doi: 10.3201/eid3003.230861..,Djuicy,Emerging infectious diseases,2024,2024/02/07,,,10.3201/eid3003.230861,"During 1979-2022, Cameroon recorded 32 laboratory-confirmed mpox cases among 137 suspected mpox cases identified by the national surveillance network. The highest positivity rate occurred in 2022, indicating potential mpox re-emergence in Cameroon. Both clade I (n = 12) and clade II (n = 18) monkeypox virus (MPXV) were reported, a unique feature of mpox in Cameroon. The overall case-fatality ratio of 2.2% was associated with clade II. We found mpox occurred only in the forested southern part of the country, and MPXV phylogeographic structure revealed a clear geographic separation among concurrent circulating clades. Clade I originated from eastern regions close to neighboring mpox-endemic countries in Central Africa; clade II was prevalent in western regions close to West Africa. Our findings suggest that MPXV re-emerged after a 30-year lapse and might arise from different viral reservoirs unique to ecosystems in eastern and western rainforests of Cameroon.",Cameroon; Central Africa; MPXV; Mpox; West Africa; clade I; clade II; concurrent circulation; epidemiology; forest; geographic segregation; monkeypox virus; surveillance; surveillance system; viruses; zoonoses
38226405,Update on monkeypox virus infection: Focusing current treatment and prevention approaches.,"Rishika Dhapola, Sneha Kumari, Prajjwal Sharma, Pramod KumarKushawaha, Dibbanti HariKrishnaReddy",Fundamental & clinical pharmacology. 2024. doi: 10.1111/fcp.12980..,Dhapola,Fundamental & clinical pharmacology,2024,2024/01/16,,,10.1111/fcp.12980,"BACKGROUND: While the world is still facing the global pandemic COVID-19, another zoonosis monkeypox (Mpox) has emerged posing a great threat to society. Insight into the pathogenesis, symptoms, and management strategies will aid in the development of potent therapeutics for the treatment of monkeypox virus infection. OBJECTIVES: To get insight into the current treatment and prevention strategies will aid in effectively coping with the disease. METHODS: For obtaining information regarding the ongoing treatment and prevention strategies and the drugs under pipeline, we referred to Google Scholar, Pub Med, Pub Chem, and WHO official site. RESULTS: There are a few drugs that came out to be effective for the treatment of Mpox. Tecovirimat acts by inhibiting viral replication and viral wrapping. Another drug is cidofovir, which hinders the activity of viral DNA polymerase but has the drawback of nephrotoxicity. To overcome this, a conjugate of cidofovir is being used-known as brincidofovir-which has a similar mechanism as cidofovir but lesser toxicity. Ribavirin acts via inhibiting inosine monophosphate dehydrogenase (IMPDPH) thus disrupting viral translation. It also interferes with helicase activity. Tiazofurin, Adenosine N1 oxide, and HPMPA have shown efficacy in in-vitro studies by inhibiting IMPDH, DNA polymerase, and viral mRNA translation respectively. In-silico studies have proven the effect of nilotinib, simeprevir, and dihydroergotamine for Mpox treatment. They have shown binding affinity for proteins required for the growth and release of MPXV. Vaccines have also been employed for the prevention of Mpox, which includes JYNNEOS, ACAM2000, and VIGIV. CONCLUSION: This review highlights the pathogenesis of the virus, disease manifestations, drugs, and vaccines that are being used and those under pipeline for the treatment and prevention of Mpox.",drugs; in‐silico; monkeypox; pathogenesis; preclinical; vaccines
39927376,Navigating monkeypox: identifying risks and implementing solutions.,"Suhita Aryaloka, Aswin Rafif Khairullah, Muhammad Khaliim Jati Kusala, Ima Fauziah, Nanik Hidayatik, Muhammad Agil, M Gandul Atik Yuliani, Arindita Niatazya Novianti, Ikechukwu Benjamin Moses, Muhammad Thohawi Elziyad Purnama, Syahputra Wibowo, Kartika Afrida Fauzia, Ricadonna Raissa, Abdul Hadi Furqoni, Mo Awwanah, Katty Hendriana Priscilia Riwu",Open veterinary journal. 2024. doi: 10.5455/OVJ.2024.v14.i12.1..,Aryaloka,Open veterinary journal,2024,2024/12/31,,,10.5455/OVJ.2024.v14.i12.1,"Monkeypox is a zoonotic disease caused by the orthopox virus, a double-stranded DNA virus that belongs the Poxviridae virus family. It is known to infect both animals (especially monkeys and rodents) and humans and causes a rash similar to smallpox. Humans can become infected with monkeypox virus (MPXV) when they get in close contact with infected animals (zoonotic transmission) or other infected people (human-human transmission) through their body fluids such as mucus, saliva, or even skin sores. Frequently observed symptoms of this disease include fever, headaches, muscle aches, and a rash that initially looks like a tiny bump before becoming a lump that is filled with fluid. Monkeypox symptoms also include an incubation period of 5-21 days, divided into prodromal and eruption phases. Several contributing factors, such as smallpox vaccine discontinuation, widespread intake of infected animal products as a source of protein, and high population density, amongst others, have been linked to an increase in the frequency of monkeypox outbreaks. The best course of action for diagnosing individuals who may be suffering from active monkeypox is to collect a sample of skin from the lesion and perform PCR molecular testing. Monkeypox does not presently have a specific therapy; however, supportive care can assist in managing symptoms, such as medication to lower body temperature and pain. Three major orthopoxvirus vaccines have been approved to serve as a preventive measure against monkeypox: LC16, JYNNEOS, and ACAM2000. The discovery that the monkeypox outbreak is communicable both among humans and within a population has sparked new public health worries on the possibility of the outbreak of another viral pandemic. Research and studies are still being conducted to gain a deeper understanding of this zoonotic viral disease. This review is therefore focused on deciphering monkeypox, its etiology, pathogenesis, transmission, risk factors, and control.",Monkeypox; Public health; Viral disease; Virus; Zoonosis
40156486,"Clinical, Epidemiological, Virological Characteristics and Outcomes of 286 Patients Infected With Monkeypox Virus in China.","Hankun Hu, Yang Zheng, Lianguo Ruan, Yamin Liu, Yeqing Tong, Yaokai Chen, Ke Liang, Li Zhou, Wu Chen, Yixin Hu, Wei Song, Feng Lv, Yaodong Ping, Kaiwen Fang, Nan Zhang, Hongxia Wei, Cezmi A Akdis, Ping Ma, Yadong Gao",Allergy. 2025. doi: 10.1111/all.16540..,Hu,Allergy,2025,2025/03/29,,,10.1111/all.16540,"BACKGROUND: Monkeypox virus (mpox) outbreak since 2022 has already constituted a public health emergency of international concern. A comprehensive study on epidemiological features, symptoms and signs, complications, sequelae, and clinical outcomes has been lacking. Accordingly, we performed a large-scale multicenter study to comprehensively summarize the clinical, epidemiological, behavioral, laboratory, virological characteristics, and treatment-related outcomes of mpox in China. METHOD: In this multicenter hospital-based retrospective study, demographic information, clinical characteristics, laboratory results, hospitalization records, prescribed medications, and clinical outcomes were extracted from the electronic medical records of 286 confirmed mpox cases from five regions of China. RESULT: An approximately 1:1 ratio of HIV-positive (52.1%) and HIV-negative was found, with an overall median age of 32 years (IQR 27-37). Most patients were male (99.3%), lived in urban areas (86.0%), single (72.6%), and had a college degree or higher (62.0%). Men having sex with men (MSM) was the predominant sexual orientation (83.0%), and sexual contact was the most likely mode of exposure (85.4%). 17 (9.6%) patients reported a history of smallpox vaccination. Hundered and seven patients had at least one co-morbid other sexually transmitted infection. Fourteen patients had a self-reported history of allergy. Significant differences were found between HIV-negative and HIV-positive mpox in the proportion of MSM, anal and perianal pain, levels of AST, CRP, CD4+ T-cell, CD8+ T-cell, NK-cell levels, and clinical outcomes. CONCLUSION: MSM individuals with an interquartile age range of 27-37 years, particularly from coastal or developed regions of China, were identified as ""main affected population"" for mpox prevention and control. HIV infection may contribute to more severe mpox manifestations, characterized by elevated AST and CRP levels, reduced CD4 + T-cell and NK-cell counts, and unfavorable clinical outcomes with increased mortality.",China; HIV; Mpox (monkeypox); hospital‐based; multicenter
36311631,Monkeypox: Is the world ready for another pandemic?,"Usman Abubakar Haruna, Shuaibu Saidu Musa, Emery Manirambona, Don Eliseo Lucero-Prisno, Antonio Sarría-Santamera",Frontiers in public health. 2022. doi: 10.3389/fpubh.2022.1001155..,Haruna,Frontiers in public health,2022,2022/10/13,,,10.3389/fpubh.2022.1001155,"As the world continues to endure the impact of the COVID-19 pandemic, an outbreak of Monkeypox occurs and continues to spread unabatedly. The double-stranded DNA monkeypox virus is a sylvatic zoonosis, which occasionally infects humans and is a member of the genus Orthopoxviruses. Although scientists believed the virus to have low transmissibility, the speed and degree with which it spreads is alarming and could land one in a hospital or even kill one. Additionally, the fact that unusual transmissions are occurring among people without travel history to endemic regions suggests undetected transmissions, raising concerns about our preparedness for another pandemic. Contrary to the COVID-19 pandemic, there is a vaccine that could offer some protection against the monkeypox virus. Therefore, there is a need for coordinated efforts among authorities concerned and community-based organizations to raise awareness of the potential pandemic of monkeypox, activate surveillance systems and laboratory capacity, and heighten contact tracing and vaccination of at-risk individuals to stem the outbreak while there is still the opportunity to prevent it from becoming a pandemic.",endemic; monkeypox; pandemic; public health action; public health threat
