PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,transmission_score,transmission_justification,fulltext_status,fulltext_path
32496506,,Alternatives to Invasive Ventilation in the COVID-19 Pandemic.,"Patel BK, Kress JP, Hall JB.",JAMA. 2020 Jul 7;324(1):43-44. doi: 10.1001/jama.2020.9611.,Patel,JAMA,2020,2020/06/05,,,10.1001/jama.2020.9611,,"[MeSH] Adult; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Respiration, Artificial; [MeSH] Respiratory Insufficiency; [MeSH] SARS-CoV-2",pending_fulltext,needs_full_text,,,,,,,,,,,,,pending,
33391281,,Humoral Responses and Serological Assays in SARS-CoV-2 Infections.,"Galipeau Y, Greig M, Liu G, Driedger M, Langlois MA.",Front Immunol. 2020 Dec 18;11:610688. doi: 10.3389/fimmu.2020.610688. eCollection 2020.,Galipeau,Frontiers in immunology,2020,2021/01/04,PMC7775512,,10.3389/fimmu.2020.610688,"In December 2019, the novel betacoronavirus Severe Acute Respiratory Disease Coronavirus 2 (SARS-CoV-2) was first detected in Wuhan, China. SARS-CoV-2 has since become a pandemic virus resulting in hundreds of thousands of deaths and deep socioeconomic implications worldwide. In recent months, efforts have been directed towards detecting, tracking, and better understanding human humoral responses to SARS-CoV-2 infection. It has become critical to develop robust and reliable serological assays to characterize the abundance, neutralization efficiency, and duration of antibodies in virus-exposed individuals. Here we review the latest knowledge on humoral immune responses to SARS-CoV-2 infection, along with the benefits and limitations of currently available commercial and laboratory-based serological assays. We also highlight important serological considerations, such as antibody expression levels, stability and neutralization dynamics, as well as cross-reactivity and possible immunological back-boosting by seasonal coronaviruses. The ability to accurately detect, measure and characterize the various antibodies specific to SARS-CoV-2 is necessary for vaccine development, manage risk and exposure for healthcare and at-risk workers, and for monitoring reinfections with genetic variants and new strains of the virus. Having a thorough understanding of the benefits and cautions of standardized serological testing at a community level remains critically important in the design and implementation of future vaccination campaigns, epidemiological models of immunity, and public health measures that rely heavily on up-to-date knowledge of transmission dynamics.",COVID-19; SARS-CoV-2; coronavirus; humoral immunity; original antigenic sin; serological assays; serology,title_abstract,unlikely_candidate,2,"Although centrally about SARS-CoV-2, it is a narrative review focused on humoral responses and serological assays rather than estimating fatality/severity outcomes. It provides no original empirical evidence and does not report key severity endpoints (death/ICU/mechanical ventilation).",4,Title/abstract explicitly focus on SARS-CoV-2/COVID-19 infections and serological responses/assays.,3,"Discusses humoral immune responses and antibody testing in virus-exposed individuals, implying human populations (not animal/in vitro only).",3,General/global framing (mentions Wuhan origin and worldwide pandemic) without restricting to a specific setting; still real-world relevant.,0,Explicitly a review of 'latest knowledge' and assay considerations; no original empirical dataset or new estimates described in the abstract.,1,"Mentions deaths and 'risk/exposure' and transmission dynamics only in passing, but does not report/estimate mortality, fatality, ICU, ventilation, or severity outcomes.",,
32321823,,COVID-19: an Immunopathological View.,Kadkhoda K.,mSphere. 2020 Apr 22;5(2):e00344-20. doi: 10.1128/mSphere.00344-20.,Kadkhoda,mSphere,2020,2020/04/24,PMC7178552,,10.1128/mSphere.00344-20,"Since its emergence in December 2019, it took only a couple of months for an outbreak of the novel coronavirus disease 2019 (COVID-19) to be declared a pandemic by the World Health Organization (WHO). This along with the highly infectious nature of the disease and the associated mortality call for particular attention to the underlying (immuno)pathomechanism(s). The latter will inform case management and vaccine design. Unravelling these mechanisms can assist basic scientists, laboratory medicine practitioners, clinicians, public health practitioners, funding agencies, and health care policymakers in responding to the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic.",COVID-19; SARS-CoV-2; immunopathology,title_abstract,unlikely_candidate,2,"Although the paper is clearly about SARS-CoV-2/COVID-19, it reads as an immunopathology overview without original empirical data. It also does not report specific fatality or severity outcome measures (death/ICU/ventilation) needed for the review question.",4,"Title/keywords/abstract explicitly focus on COVID-19 and SARS-CoV-2, discussing the pandemic and immunopathological mechanisms.",2,"The discussion appears oriented to human disease and clinical/public health response, but no specific human study population is described.",1,No specific geographic setting or real-world study location is described; it is framed as a general overview of the pandemic.,0,The abstract describes a mechanistic/overview perspective and does not indicate collection or analysis of original empirical data.,1,"Mortality is mentioned only in a general contextual way, without reporting fatality/severity outcomes (e.g., death counts/CFR, ICU, ventilation) or estimates.",,
32283498,,COVID-19: From bench to bed side.,"Singh A, Shaikh A, Singh R, Singh AK.",Diabetes Metab Syndr. 2020 Jul-Aug;14(4):277-281. doi: 10.1016/j.dsx.2020.04.011. Epub 2020 Apr 9.,Singh,Diabetes & metabolic syndrome,2020,2020/04/14,PMC7194797,,10.1016/j.dsx.2020.04.011,"BACKGROUND AND AIMS: The last two decades have experienced the outbreaks of three different coronaviruses in the different parts of the world namely; Severe acute respiratory syndrome cornonavirus-1 (SARS-CoV-1), Middle East respiratory syndrome (MERS-CoV) and Severe acute respiratory syndrome cornonavirus-2 (SARS-CoV-2). We aimed to delineate the differences in viral dynamics and clinical features between them and tried to focus on every basic details of SARS-COV-2 (COVID-19) that every health care provider must know. METHODS: We systematically searched the PubMed database up till April 2, 2020 and retrieved all the articles published on SARS-CoV-2, SARS-CoV-1, MERS-CoV that dealt with viral dynamics. RESULTS: Ample data is available to suggest the differences in etiology, transmission cycle, diagnosis, genetics, hosts, reproductive rates, clinical features, laboratory diagnosis and radiological features between SARS-CoV-1, MERS-CoV and SARS-CoV-2. CONCLUSION: Although SARS-CoV-2 (COVID-19) is more infectious than SARS-CoV-1 and MERS-CoV, most infections are generally mild and self-limiting. However, case-fatality rates are very high in patients with COVID-19 with comorbidities, compared to SARS-CoV-1 and MERS-CoV.",COVID-19; MERS; SARS-Co-V-2; SARS-CoV-1; Viral dynamics,title_abstract,unlikely_candidate,2,"Although COVID-19 is clearly the subject and severity/fatality is mentioned, this appears to be a review without original empirical evidence. Outcome reporting is qualitative and not presented as new estimates of fatality or severity.",4,Explicitly focuses on SARS-CoV-2/COVID-19 (alongside SARS-CoV-1 and MERS-CoV) and discusses clinical features and viral dynamics of COVID-19.,3,"Discusses clinical features and case-fatality in patients (humans), aimed at healthcare providers; not an animal/in vitro study.",2,Appears to be a global literature review without a specific study setting/geographic population described.,0,Systematic search of PubMed and narrative synthesis indicates a review article; no original empirical dataset or new primary estimates are described in the abstract.,2,"Mentions severity/mortality conceptually (e.g., “most infections are mild” and “case-fatality rates…high in patients with comorbidities”) but provides no explicit outcome estimates (e.g., CFR/ICU/IMV numbers) in the abstract.",,
33013898,,Viral Emerging Diseases: Challenges in Developing Vaccination Strategies.,"Trovato M, Sartorius R, D'Apice L, Manco R, De Berardinis P.",Front Immunol. 2020 Sep 3;11:2130. doi: 10.3389/fimmu.2020.02130. eCollection 2020.,Trovato,Frontiers in immunology,2020,2020/10/05,PMC7494754,,10.3389/fimmu.2020.02130,"In the last decades, a number of infectious viruses have emerged from wildlife or re-emerged, generating serious threats to the global health and to the economy worldwide. Ebola and Marburg hemorrhagic fevers, Lassa fever, Dengue fever, Yellow fever, West Nile fever, Zika, and Chikungunya vector-borne diseases, Swine flu, Severe acute respiratory syndrome (SARS), Middle East respiratory syndrome (MERS), and the recent Coronavirus disease 2019 (COVID-19) are examples of zoonoses that have spread throughout the globe with such a significant impact on public health that the scientific community has been called for a rapid intervention in preventing and treating emerging infections. Vaccination is probably the most effective tool in helping the immune system to activate protective responses against pathogens, reducing morbidity and mortality, as proven by historical records. Under health emergency conditions, new and alternative approaches in vaccine design and development are imperative for a rapid and massive vaccination coverage, to manage a disease outbreak and curtail the epidemic spread. This review gives an update on the current vaccination strategies for some of the emerging/re-emerging viruses, and discusses challenges and hurdles to overcome for developing efficacious vaccines against future pathogens.",COVID-19; SARS-CoV-2; antibody-dependent enhancement; emerging infectious diseases; epidemics; pandemics; vaccines; viruses,title_abstract,unlikely_candidate,2,"Although COVID-19/SARS-CoV-2 is mentioned, the article is a narrative review on vaccine strategies and does not present original human data or quantify fatality/severity outcomes (e.g., deaths, ICU, ventilation). It therefore does not align with the review question focused on fatality and severity outcomes of SARS-CoV-2 infection.",3,"Abstract and keywords explicitly mention COVID-19/SARS-CoV-2 among several emerging viruses, but the paper is broadly about vaccination strategies across pathogens rather than focusing centrally on SARS-CoV-2 outcomes.",2,"Discusses vaccination and public health impact in general terms, implying human populations, but does not specify a defined human study population or patient cohort.",2,Framed at a global/public health level without specifying a concrete study setting; not clearly tied to a particular real-world geographic dataset.,0,Explicitly described as a review updating vaccination strategies and challenges; no indication of original empirical data or new analyses.,1,"Mentions morbidity and mortality only as general benefits of vaccination, without reporting COVID-19 fatality, death counts, ICU/mechanical ventilation, or severity estimates.",,
32563197,,Telemedicine and the 2019 coronavirus (SARS-CoV-2).,"Sossai P, Uguccioni S, Casagrande S.",Int J Clin Pract. 2020 Oct;74(10):e13592. doi: 10.1111/ijcp.13592. Epub 2020 Jul 8.,Sossai,International journal of clinical practice,2020,2020/06/21,PMC7323154,,10.1111/ijcp.13592,"In 2020 during the CoronaVirus Disease19 (COVID19) pandemic caused by da SARS-CoV-2, the weakness of e-health (electronic health) (ie the lack of direct contact between physician and patient) may prove to be a strength, given the high contagiousness and relative lethality of the virus. In Italy the lack of preparation for supporting the patient load (shortage of personal protection devices, shortage of Intensive Care Unit) beds in comparison with other European Countries, and the poor early diagnostic and therapeutic activity has led us to suggest a project that uses an online platform between General Practitioners and patients in order to reduce moving infected individuals and to perform the diagnosis and treatment early on.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Intensive Care Units; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Severe Acute Respiratory Syndrome; [MeSH] Telemedicine",title_abstract,unlikely_candidate,2,"Although the paper is clearly about COVID-19/SARS-CoV-2 in humans, it appears to be a telemedicine proposal/commentary without original outcome data. It does not report explicit fatality/severity metrics (e.g., deaths, ICU admission rates, ventilation) needed for the review question.",4,"Title and abstract explicitly discuss COVID-19/SARS-CoV-2 during the 2020 pandemic, with MeSH terms directly referencing SARS-CoV-2 and COVID-19.",3,"MeSH includes Humans and the abstract discusses General Practitioners and patients, indicating a human healthcare context.",3,Abstract explicitly references Italy and compares ICU capacity with other European countries.,1,Abstract reads as a proposal/suggestion for an online telemedicine platform; it does not report original empirical data or results.,1,"Mentions “relative lethality” and ICU bed shortages, but does not report measured mortality/fatality rates, ICU admissions, mechanical ventilation, or quantified severity outcomes.",,
32387006,,SARS CoV-2 (COVID-19): lessons to be learned by Brazilian Physical Therapists.,"Pinto TF, Carvalho CRF.",Braz J Phys Ther. 2020 May-Jun;24(3):185-186. doi: 10.1016/j.bjpt.2020.04.004. Epub 2020 May 1.,Pinto,Brazilian journal of physical therapy,2020,2020/05/11,PMC7252009,,10.1016/j.bjpt.2020.04.004,,"[MeSH] Betacoronavirus; [MeSH] Brazil; [MeSH] COVID-19; [MeSH] Comorbidity; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Intensive Care Units; [MeSH] Pandemics; [MeSH] Physical Therapists; [MeSH] Pneumonia, Viral; [MeSH] Primary Health Care; [MeSH] SARS-CoV-2",pending_fulltext,needs_full_text,,,,,,,,,,,,,pending,
32554532,,Thrombosis and COVID-19 pneumonia: the clot thickens!,"Price LC, McCabe C, Garfield B, Wort SJ.",Eur Respir J. 2020 Jul 30;56(1):2001608. doi: 10.1183/13993003.01608-2020. Print 2020 Jul.,Price,The European respiratory journal,2020,2020/06/20,PMC7301830,,10.1183/13993003.01608-2020,"Pulmonary thrombosis appears to be common in COVID-19 pneumonia and takes two forms, proximal pulmonary emboli and/or distal thrombosis. The possible mechanisms and clinical implications are discussed. https://bit.ly/372Xdhw","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Intensive Care Units; [MeSH] Pandemics; [MeSH] Pneumonia; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Thrombosis; [MeSH] Venous Thromboembolism",title_abstract,unlikely_candidate,2,"Although it is clearly about COVID-19 (high disease relevance), it appears to be a discussion piece without original data and without explicit fatality/severity outcome reporting (death/ICU/ventilation). Therefore it is unlikely to directly inform fatality or severity outcome estimates for SARS-CoV-2 infection.",4,Title/abstract explicitly focus on COVID-19 pneumonia and SARS-CoV-2–associated pulmonary thrombosis.,3,"MeSH terms include Humans and the discussion is framed around clinical COVID-19 pneumonia, but no specific human cohort/sample is described in the abstract.",1,No geographic setting or study location is provided; reads as a general clinical discussion.,1,"The abstract indicates mechanisms and clinical implications are discussed, suggesting an editorial/commentary or narrative overview rather than reporting original empirical data.",1,"Mentions clinical implications of thrombosis but does not explicitly report mortality/fatality, ICU admission rates, mechanical ventilation, or quantified severity outcomes.",,
32565599,,COVID-19 pandemic: A review based on current evidence.,"Mahalmani VM, Mahendru D, Semwal A, Kaur S, Kaur H, Sarma P, Prakash A, Medhi B.",Indian J Pharmacol. 2020 Mar-Apr;52(2):117-129. doi: 10.4103/ijp.IJP_310_20. Epub 2020 Jun 3.,Mahalmani,Indian journal of pharmacology,2020,2020/06/23,PMC7282680,,10.4103/ijp.IJP_310_20,"In December 2019, severe acute respiratory syndrome-coronavirus-2, a novel coronavirus, initiated an outbreak of pneumonia from Wuhan in China, which rapidly spread worldwide. The clinical characteristics of the disease range from asymptomatic cases or mild symptoms, which include nonspecific symptoms such as fever, cough, sore throat, headache, and nasal congestion to severe cases such as pneumonia, respiratory failure demanding mechanical ventilation to multi-organ failure, sepsis, and death. As the transmission rate is quite alarming, we require an effective therapeutic strategy to treat symptomatic patients and adopt the preventive measures in order to contain the infection and prevent community transmission. Coronavirus disease 2019 (COVID-19) pandemic is a public health emergency of international concern, hence repurposing of the drugs is an attractive and a feasible option because PK/PD profile, toxicity profile, and drug interactions are already known. This review emphasizes on the different aspects of COVID-19 such as the epidemiology, etiopathogenesis, diagnosis, and preventive measures to be adopted in order to fight this pandemic. It also highlights upon the ethics preparedness and challenges faced by a developing country like India during such an outbreak. The review focuses on the various approaches adopted till date for developing effective therapeutic strategies including combination of drugs, vaccine therapy, and convalescent plasma therapy to combat this viral outbreak.",Coronavirus disease-19; drug repurposing; pandemic; severe acute respiratory syndrome-coronavirus-2,title_abstract,unlikely_candidate,2,"Although the paper is clearly about COVID-19 and references severe outcomes (ventilation, death), it is a narrative review without original empirical evidence or quantitative fatality/severity estimates. This makes it unlikely to directly inform fatality and severity outcomes of SARS-CoV-2 infection for the review question.",4,The title and abstract explicitly focus on COVID-19/SARS-CoV-2 and discuss multiple aspects of the pandemic.,2,"Discusses clinical characteristics and public health measures in a general human context, but no specific study population or human cohort is described.",2,"Mentions Wuhan/China and challenges in India, but not as a defined study setting with data collection; primarily narrative/global context.",0,"Explicitly described as a review and does not indicate any new empirical dataset, original analysis, or primary patient outcomes.",2,"Mentions severe outcomes including mechanical ventilation and death as part of a general description of clinical severity, but does not report or estimate fatality/severity measures (e.g., CFR/IFR, ICU rates) from original data.",,
32627330,,COVID-19 and arterial hypertension: Hypothesis or evidence?,"Tadic M, Cuspidi C, Grassi G, Mancia G.",J Clin Hypertens (Greenwich). 2020 Jul;22(7):1120-1126. doi: 10.1111/jch.13925. Epub 2020 Jul 6.,Tadic,"Journal of clinical hypertension (Greenwich, Conn.)",2020,2020/07/07,PMC7362072,,10.1111/jch.13925,"Investigations reported that hypertension, diabetes, and cardiovascular diseases were the most prevalent comorbidities among the patients with coronavirus disease 2019 (COVID-19). Hypertension appeared consistently as the most prevalent risk factors in COVID-19 patients. Some investigations speculated about the association between renin-angiotensin-aldosterone system (RAAS) and susceptibility to COVID-19, as well as the relationship between RAAS inhibitors and increased mortality in these patients. This raised concern about the potential association between hypertension (and its treatment) and propensity for COVID-19. There are only a few follow-up studies that investigated the impact of comorbidities on outcome in these patients with conflicting findings. Hypertension has been proven to be more prevalent in patients with an adverse outcome (admission in intensive care unit, use of mechanical ventilation, or death). So far, there is no study that demonstrated independent predictive value of hypertension on mortality in COVID-19 patients. There are many speculations about this coronavirus and its relation with different risk factors and underlying diseases. The aim of this review was to summarize the current knowledge about the relationship between hypertension and COVID-19 and the role of hypertension on outcome in these patients.",cardiovascular disease; coronavirus; outcome; risk factors,title_abstract,unlikely_candidate,3,"The paper is strongly centered on COVID-19 and explicitly discusses severe/fatal outcomes (ICU/ventilation/death). However, it is a narrative review without original empirical data, which fails the core evidence criterion for inclusion.",4,Title/abstract explicitly focus on COVID-19 and discusses comorbidities (hypertension) in patients with coronavirus disease 2019.,3,"Discusses outcomes in COVID-19 patients (humans), including ICU admission, mechanical ventilation, and death.",2,No specific geographic setting is described; appears to be a general review of studies from various locations.,0,Explicitly described as a review summarizing current knowledge; no indication of new/primary empirical data or original analysis.,4,"Clearly addresses severity/fatality outcomes (ICU admission, mechanical ventilation, death/mortality) in relation to hypertension in COVID-19 patients.",,
32480424,,"COVID-19, internists and resilience: the north-south Italy outbreak.","Di Ciaula A, Palmieri VO, Migliore G, Portincasa P; IMC-19 Group.",Eur J Clin Invest. 2020 Jul;50(7):e13299. doi: 10.1111/eci.13299. Epub 2020 Jun 29.,Di,European journal of clinical investigation,2020,2020/06/02,PMC7300465,,10.1111/eci.13299,,COVID-19; SARS-CoV-2; disease management; environment; epidemiology; internal medicine,pending_fulltext,needs_full_text,,,,,,,,,,,,,pending,
32554538,,Endothelial cell dysfunction: a major player in SARS-CoV-2 infection (COVID-19)?,"Huertas A, Montani D, Savale L, Pichon J, Tu L, Parent F, Guignabert C, Humbert M.",Eur Respir J. 2020 Jul 30;56(1):2001634. doi: 10.1183/13993003.01634-2020. Print 2020 Jul.,Huertas,The European respiratory journal,2020,2020/06/20,PMC7301835,,10.1183/13993003.01634-2020,"Endothelial cell dysfunction and impaired microcirculatory function contribute markedly to life-threatening complications of COVID-19, such as venous thromboembolic disease and multiple organ involvement https://bit.ly/3cZMjKV","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Endothelial Cells; [MeSH] Humans; [MeSH] Intensive Care Units; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Venous Thromboembolism",title_abstract,unlikely_candidate,2,"Although the paper is clearly about COVID-19, it does not appear to present original empirical estimates and does not explicitly report fatality/mortality or quantified severity outcomes (ICU/ventilation). It is therefore unlikely to directly inform fatality and severity outcome estimates for SARS-CoV-2 infection.",4,Title and abstract explicitly focus on SARS-CoV-2 infection/COVID-19 and related pathophysiology (endothelial dysfunction).,2,"Keywords include ""Humans,"" but the abstract does not describe a specific human cohort or participant characteristics, suggesting a general discussion rather than a defined population study.",2,No geographic setting is described; could be broadly applicable but location is not specified in the abstract.,1,"Abstract reads as a mechanistic overview/hypothesis about endothelial dysfunction and complications, with no indication of original data collection or analysis.",2,"Mentions ""life-threatening complications"" (e.g., venous thromboembolism, multi-organ involvement) and ICU is a keyword, but no explicit reporting of mortality/fatality rates, ICU admission proportions, or mechanical ventilation outcomes.",,
32314729,,Dilemmas and Priorities in the Neonatal Intensive Care Unit during the COVID-19 Pandemic.,"Breindahl M, Zachariassen G, Christensen PS, Henriksen TB.",Dan Med J. 2020 Apr;67(4):A205021.,Breindahl,Danish medical journal,2020,2020/04/22,,,,,"[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Denmark; [MeSH] Female; [MeSH] Health Priorities; [MeSH] Humans; [MeSH] Infant, Newborn; [MeSH] Infectious Disease Transmission, Vertical; [MeSH] Intensive Care Units, Neonatal; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Pregnancy; [MeSH] Pregnancy Complications, Infectious; [MeSH] SARS-CoV-2",pending_fulltext,needs_full_text,,,,,,,,,,,,,pending,
32345343,,COVID-19: ICU delirium management during SARS-CoV-2 pandemic.,"Kotfis K, Williams Roberson S, Wilson JE, Dabrowski W, Pun BT, Ely EW.",Crit Care. 2020 Apr 28;24(1):176. doi: 10.1186/s13054-020-02882-x.,Kotfis,"Critical care (London, England)",2020,2020/04/30,PMC7186945,,10.1186/s13054-020-02882-x,"The novel coronavirus, SARS-CoV-2-causing Coronavirus Disease 19 (COVID-19), emerged as a public health threat in December 2019 and was declared a pandemic by the World Health Organization in March 2020. Delirium, a dangerous untoward prognostic development, serves as a barometer of systemic injury in critical illness. The early reports of 25% encephalopathy from China are likely a gross underestimation, which we know occurs whenever delirium is not monitored with a valid tool. Indeed, patients with COVID-19 are at accelerated risk for delirium due to at least seven factors including (1) direct central nervous system (CNS) invasion, (2) induction of CNS inflammatory mediators, (3) secondary effect of other organ system failure, (4) effect of sedative strategies, (5) prolonged mechanical ventilation time, (6) immobilization, and (7) other needed but unfortunate environmental factors including social isolation and quarantine without family. Given early insights into the pathobiology of the virus, as well as the emerging interventions utilized to treat the critically ill patients, delirium prevention and management will prove exceedingly challenging, especially in the intensive care unit (ICU). The main focus during the COVID-19 pandemic lies within organizational issues, i.e., lack of ventilators, shortage of personal protection equipment, resource allocation, prioritization of limited mechanical ventilation options, and end-of-life care. However, the standard of care for ICU patients, including delirium management, must remain the highest quality possible with an eye towards long-term survival and minimization of issues related to post-intensive care syndrome (PICS). This article discusses how ICU professionals (e.g., physicians, nurses, physiotherapists, pharmacologists) can use our knowledge and resources to limit the burden of delirium on patients by reducing modifiable risk factors despite the imposed heavy workload and difficult clinical challenges posed by the pandemic.",COVID-19; Delirium; PICS; PTSD; Pain; Pandemic; SARS-CoV-2; Sedation,title_abstract,unlikely_candidate,2,"Although it is clearly about COVID-19 in ICU settings, the piece is focused on delirium management/organizational issues and does not present original empirical data or explicit fatality/severity outcome estimates. As such, it is unlikely to directly inform fatality or severity outcomes of SARS-CoV-2 infection.",4,Title/abstract explicitly focus on SARS-CoV-2/COVID-19 and ICU care during the pandemic.,3,"Discusses ICU patients with COVID-19 and ICU professionals; clearly human clinical context, though not a defined cohort study.",2,No specific geographic setting is described; mentions early reports from China but the article appears broadly applicable rather than location-based.,1,Appears to be a narrative/discussion piece on ICU delirium management; no original cohort data or new empirical estimates are presented in the abstract.,2,"Mentions ICU context, mechanical ventilation, end-of-life care, and encephalopathy prevalence from external reports, but does not report mortality, ICU admission rates, ventilation rates, or other severity/fatality outcomes as study results.",,
32634818,,COVID-19 PICU guidelines: for high- and limited-resource settings.,"Kache S, Chisti MJ, Gumbo F, Mupere E, Zhi X, Nallasamy K, Nakagawa S, Lee JH, Di Nardo M, de la Oliva P, Katyal C, Anand KJS, de Souza DC, Lanziotti VS, Carcillo J.",Pediatr Res. 2020 Nov;88(5):705-716. doi: 10.1038/s41390-020-1053-9. Epub 2020 Jul 7.,Kache,Pediatric research,2020,2020/07/08,PMC7577838,,10.1038/s41390-020-1053-9,"BACKGROUND: Fewer children than adults have been affected by the COVID-19 pandemic, and the clinical manifestations are distinct from those of adults. Some children particularly those with acute or chronic co-morbidities are likely to develop critical illness. Recently, a multisystem inflammatory syndrome (MIS-C) has been described in children with some of these patients requiring care in the pediatric ICU. METHODS: An international collaboration was formed to review the available evidence and develop evidence-based guidelines for the care of critically ill children with SARS-CoV-2 infection. Where the evidence was lacking, those gaps were replaced with consensus-based guidelines. RESULTS: This process has generated 44 recommendations related to pediatric COVID-19 patients presenting with respiratory distress or failure, sepsis or septic shock, cardiopulmonary arrest, MIS-C, those requiring adjuvant therapies, or ECMO. Evidence to explain the milder disease patterns in children and the potential to use repurposed anti-viral drugs, anti-inflammatory or anti-thrombotic therapies are also described. CONCLUSION: Brief summaries of pediatric SARS-CoV-2 infection in different regions of the world are included since few registries are capturing this data globally. These guidelines seek to harmonize the standards and strategies for intensive care that critically ill children with COVID-19 receive across the world. IMPACT: At the time of publication, this is the latest evidence for managing critically ill children infected with SARS-CoV-2. Referring to these guidelines can decrease the morbidity and potentially the mortality of children effected by COVID-19 and its sequalae. These guidelines can be adapted to both high- and limited-resource settings.","[MeSH] Adolescent; [MeSH] Africa; [MeSH] Americas; [MeSH] Antiviral Agents; [MeSH] Asia; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Cardiopulmonary Resuscitation; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Combined Modality Therapy; [MeSH] Comorbidity; [MeSH] Coronavirus Infections; [MeSH] Critical Care; [MeSH] Cross Infection; [MeSH] Europe; [MeSH] Extracorporeal Membrane Oxygenation; [MeSH] Female; [MeSH] Humans; [MeSH] Infant; [MeSH] Infant, Newborn; [MeSH] Infection Control; [MeSH] Intensive Care Units, Pediatric; [MeSH] Male; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Respiration, Artificial; [MeSH] Respiratory Distress Syndrome; [MeSH] SARS-CoV-2; [MeSH] Shock; [MeSH] Systemic Inflammatory Response Syndrome; [MeSH] COVID-19 Drug Treatment",title_abstract,unlikely_candidate,3,"Although it is clearly about pediatric SARS-CoV-2 and severe/critical illness management, it is primarily a guideline/review/consensus document without original empirical outcome estimates. It does not clearly report fatality or severity outcome rates (e.g., mortality, ICU admission, IMV) for infected patients.",4,Title and abstract explicitly focus on COVID-19/SARS-CoV-2 infection in children and management of critically ill pediatric COVID-19 cases.,4,"Clearly concerns human pediatric patients (children, including MIS-C, PICU care) with SARS-CoV-2 infection.",2,"Discusses summaries across different world regions and applicability to high-/limited-resource settings, but not a defined empirical study location.",1,Described as an evidence review plus consensus-based guideline development; no clear original patient-level data collection or new empirical estimates are reported in the abstract.,2,"Mentions severity/critical care outcomes (PICU, respiratory failure, shock, ECMO) and potential mortality impact, but appears to be guidance rather than reporting measured mortality/ICU/ventilation outcome data.",,
