PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
12816106,"Update: multistate outbreak of monkeypox--Illinois, Indiana, Kansas, Missouri, Ohio, and Wisconsin, 2003.",,MMWR. Morbidity and mortality weekly report. 2003.,,MMWR. Morbidity and mortality weekly report,2003,2003/06/20,,,,"CDC and state and local health departments continue to investigate cases of monkeypox among persons who had close contact with wild or exotic mammalian pets or persons with monkeypox. This report updates epidemiologic, laboratory, and animal data for U.S. cases.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Animals; [MeSH] Animals, Domestic; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Contact Tracing; [MeSH] Disease Outbreaks; [MeSH] Female; [MeSH] Humans; [MeSH] Illinois; [MeSH] Indiana; [MeSH] Infant; [MeSH] Kansas; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Missouri; [MeSH] Monkeypox virus; [MeSH] Muridae; [MeSH] Ohio; [MeSH] Poxviridae Infections; [MeSH] Sciuridae; [MeSH] Wisconsin"
38543965,Factors Related to Mpox-Vaccine Uptake among Men Who Have Sex with Men in Taiwan: Roles of Information Sources and Emotional Problems.,"Mei-Feng Huang, Yu-Ping Chang, Chien-Wen Lin, Cheng-Fang Yen",Vaccines. 2024. doi: 10.3390/vaccines12030332..,Huang,Vaccines,2024,2024/03/20,,,10.3390/vaccines12030332,"An mpox outbreak occurred suddenly and rapidly spread worldwide in 2022. Research has demonstrated a link between the sexual behavior of men who have sex with men (MSM) and the contraction of mpox. This study assessed the factors related to mpox-vaccine uptake among MSM in Taiwan, focusing on the roles of information sources and emotional problems. In total, 389 MSM participated in an online survey. Data on the participants' vaccination statuses; anxiety symptoms, which were assessed using the State-Trait Anxiety Inventory; depressive symptoms, which were assessed using the Center for Epidemiologic Studies Depression Scale; and risk perceptions of contracting mpox were collected. Factors related to mpox-vaccine uptake were examined using a multivariable logistic regression model. The results revealed that MSM who were older (p < 0.001), perceived a higher risk of contracting mpox (p = 0.040), and received mpox information from health-care providers (p < 0.001) were more likely to receive mpox vaccination, whereas MSM who reported a greater severity of depression (p = 0.017) were less likely to receive mpox vaccination. However, age did not moderate the associations of perceiving a higher risk of contracting mpox, receiving mpox information from health-care providers, and depression with having an mpox vaccination. Health-care providers should consider these factors when developing intervention programs for enhancing mpox-vaccine uptake among MSM.",men who have sex with men; mpox; vaccine
12906012,Monkeypox spreads as US public-health system plays catch-up.,Marilynn Larkin,The Lancet. Infectious diseases. 2003. doi: 10.1016/s1473-3099(03)00713-8..,Larkin,The Lancet. Infectious diseases,2003,2003/08/01,,,10.1016/s1473-3099(03)00713-8,,[MeSH] Animals; [MeSH] Disease Reservoirs; [MeSH] Female; [MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Poxviridae Infections; [MeSH] Public Health; [MeSH] Rodentia; [MeSH] United States
40484541,Portable microfluidic-LAMP assay for rapid on-site detection of eight highly pathogenic viruses.,"Huan Li, You Nie, Yi Wu, Yuanyuan Cao, Wanying Liu, Rongtao Zhao, Xuesong Feng, Rongzhang Hao",Analytica chimica acta. 2025. doi: 10.1016/j.aca.2025.344236..,Li,Analytica chimica acta,2025,2025/05/23,,,10.1016/j.aca.2025.344236,"BACKGROUND: The recent global spread of highly pathogenic viruses, such as Mpox and Ebola viruses, highlights the urgent need for multiplex detection technologies. Current methods lack the capability for simultaneous identification, which hampers outbreak control in resource-limited settings and global surveillance efforts. Traditional techniques, like real-time quantitative polymerase chain reaction (qPCR), are often impractical in resource-limited areas due to laboratory dependency, and specialized personnel requirements. A portable, rapid, and cost-effective method for multiplex field detection of highly pathogenic viruses is critically needed to address the growing threat of outbreaks in resource-limited settings. RESULTS: In this study, a simple and rapid nucleic acid extraction method was performed using a paper-based dipstick, which was equipment-free and could be completed within 2 min. Subsequently, a microfluidic chip was integrated with loop-mediated isothermal amplification (LAMP) technology to develop a field-deployable, portable detection method termed the microfluidic-LAMP assay. This assay allows for the simultaneous detection of eight highly pathogenic viruses: Ebola virus (EBOV), Marburg virus (MARV), Rift Valley fever virus (RVFV), Lassa virus (LASV), yellow fever virus (YFV), Congo Basin Mpox virus (C-MPXV), West African Mpox virus (W-MPXV), and variola virus (VARV), all within a span of 70 min. The assay demonstrated a sensitivity of 7.02 × 102-8 × 104 copies/mL across different targets using simulated clinical samples. The limits of detection of this field available assay were comparable to or lower than those of the real-time quantitative PCR. The microfluidic-LAMP assay demonstrated good specificity in cross-tests with 21 pathogens, including the above 8 viruses and 13 other respiratory pathogens. SIGNIFICANCE: This study presents the first portable microfluidic-LAMP assay capable of simultaneously detecting eight highly pathogenic viruses in resource-limited settings. The assay's equipment-free nucleic acid extraction (2 min) and rapid detection (70 min) make it a practical solution for on-site detection in resource-limited regions, facilitating outbreak control and global surveillance efforts.",Highly pathogenic viruses; Microfluidic-LAMP assay; Multi-channel detection; On-site detection; Paper-based nucleic acid extraction
39371730,Monkeypox: A Growing Concern for Pulmonary Health.,"Vasiliki E Georgakopoulou, Konstantinos Dodos, Kyriakos Tarantinos",Cureus. 2024. doi: 10.7759/cureus.68614..,Georgakopoulou,Cureus,2024,2024/09/04,,,10.7759/cureus.68614,"The re-emergence of monkeypox as a significant global health concern has highlighted the need to reassess its clinical presentation, particularly its impact on pulmonary health. Traditionally associated with dermatological symptoms, recent outbreaks in non-endemic regions have underscored the virus's potential for widespread transmission and respiratory complications. Emerging evidence indicates that monkeypox infection can lead to respiratory symptoms such as cough, sore throat, and, in severe cases, pneumonia and acute respiratory distress syndrome (ARDS). The virus's capacity for respiratory transmission, coupled with the potential for coinfection with other respiratory pathogens, poses significant challenges for clinical management. Understanding the pathophysiology of monkeypox's impact on the lungs, which may involve direct viral invasion and immune-mediated damage, is critical for developing effective public health strategies. As monkeypox continues to spread, recognizing and addressing its respiratory complications will be essential in mitigating severe outcomes, particularly in vulnerable populations with pre-existing pulmonary conditions.",ards; monkeypox; public health; pulmonary health; respiratory complications
38090723,Treatment of severe human mpox virus infection with tecovirimat: A case series.,"Koray K Demir, Michaël Desjardins, Claude Fortin, Simon Grandjean-Lapierre, Arpita Chakravarti, François Coutlée, Gerasimos Zaharatos, Jean Morin, Cécile Tremblay, Jean Longtin",Canada communicable disease report = Releve des maladies transmissibles au Canada. 2023. doi: 10.1093/ofid/ofac310..,Demir,Canada communicable disease report = Releve des maladies transmissibles au Canada,2023,2023/02/01,,,10.1093/ofid/ofac310,"BACKGROUND: Tecovirimat (TCV, TPOXX®) is an orthopox-specific antiviral drug indicated for the treatment of smallpox. There is also a mechanistic basis for its use in mpox infection. However, its approval was based on animal studies, and its efficacy and side-effect profile in human patients with disease is unknown. METHODS: During the 2022 international mpox epidemic, clinicians in Canada accessed TCV from the Public Health Agency of Canada's National Emergency Strategic Stockpile for severe cases of mpox disease. We describe the use of TCV in nine adults with severe mpox virus infection in Montréal, Canada. RESULTS: Five patients were treated for severe and potentially life-threatening head and neck symptoms, while four were treated for genitourinary or anorectal disease. Two-thirds of patients were also treated for suspected bacterial superinfection. All patients recovered (median time to resolution of severe symptoms: nine days) without relapse or hospital readmission. No patients reported adverse events attributable to TCV and no patients stopped their treatment early. CONCLUSION: Our experience suggests that TCV is well tolerated and may accelerate recovery in severe cases. These preliminary, observational data may also be explained by concomitant treatment for superinfection and are limited by the absence of a control group. Controlled, clinical trials should be conducted to clarify the attributable benefit of TCV in severe mpox infection.",Montréal; mpox; orthopoxvirus; tecovirimat
37005160,An Ulcer by Any Other Name: Non-herpes and Non-syphilis Ulcerative Sexually Transmitted Infections.,"Ronnie M Gravett, Jeanne Marrazzo",Infectious disease clinics of North America. 2023. doi: 10.1016/j.idc.2023.02.005..,Gravett,Infectious disease clinics of North America,2023,2023/03/31,,,10.1016/j.idc.2023.02.005,"The myriad presentations of ulcerative sexually transmitted infections, other than genital herpes and syphilis, challenge even the most astute clinician given the considerable overlap in clinical presentation and lack of widely available diagnostic resources, such as nucleic acid testing, to confirm the diagnosis. Even so, case prevalence is relatively low, and incidence of chancroid and granuloma inguinale are declining. These diseases still cause substantial morbidity and increased chance for HIV acquisition, and with the recent advent of mpox as a cause, it remains imperative to identify and treat accurately.",Chancroid; Donovanosis; Genital ulcer disease; Lymphogranuloma venereum; Mpox virus; Ulcer
38946778,The pressing need for study on the effects of Mpox on the progression of vascular inflammation: A well-timed call.,"Sara Shahid Meem, Amrin Yeasin Proma, Mohiuddin Ahmed Bhuiyan, Syed Masudur Rahman Dewan",Health science reports. 2024. doi: 10.1002/hsr2.2223..,Meem,Health science reports,2024,2024/06/28,,,10.1002/hsr2.2223,"BACKGROUND: This article explored the possibility that the Mpox virus (MPXV) may initiate or stimulate the consequences of vascular inflammation. In 1970, it was discovered that Macaca cynomolgus primates infected with MPXV also infected humans in the Democratic Republic of the Congo. DISCUSSION: The study demonstrates that MPXV invades host cells via viral proteins and surface receptors, initiating the release of diverse inflammatory mediators such as IL-1, IL-6, TNF-α, CCL2, CXCL2, CXCL8, CXCL10, and so forth probably through endothelial dysfunction by reactive oxygen species production. In general, these mediators have been found to contribute to vascular inflammation and the formation of atherosclerotic plaque at a later stage, which may contribute to the onset of vascular inflammation. CONCLUSION: The discussed association between vascular inflammation and Mpox has the potential to be an important finding in the field of vascular biology research.",Mpox; atherosclerosis; cardiovascular diseases; endothelial dysfunction; oxidative stress; vascular inflammation
195980,Preparation and evaluation of a noninfectious monkey pox virus vaccine.,"R G Olsen, J R Blakeslee, L Mathes, J H Nakano",Journal of clinical microbiology. 1977. doi: 10.1128/jcm.6.1.50-54.1977..,Olsen,Journal of clinical microbiology,1977,1977/07/01,,,10.1128/jcm.6.1.50-54.1977,"Monkey pox virus was mechanically disrupted by low temperature and high pressure into soluble and insoluble fractions. Soluble fractions elicited virus-neutralizing antibodies (1:20 to 1:160) in rabbits, whereas the insoluble (in saline) fractions did not (less than 1:5). No infectious virus was detected after the disruption procedure. Rhesus monkeys immunized with the soluble fraction elicited virus-neutralizing (1:1,200), complement-fixing (1:16), and hemagglutinating-inhibiting (1:80 to 1:160) antibody titers and were completely protected against monkey pox virus-induced disease. This model of monkey pox virus subunit vaccine preparation may prove to be useful in developing an efficacious noninfectious vaccinia vaccine for use in high-risk individuals.","[MeSH] Animals; [MeSH] Antibodies, Viral; [MeSH] Complement Fixation Tests; [MeSH] Haplorhini; [MeSH] Hemagglutination Inhibition Tests; [MeSH] Hemagglutination, Viral; [MeSH] Macaca mulatta; [MeSH] Monkey Diseases; [MeSH] Monkeypox virus; [MeSH] Neutralization Tests; [MeSH] Poxviridae; [MeSH] Poxviridae Infections; [MeSH] Viral Vaccines"
39968354,The mental health implication of mpox: Enhancing care with genetic insights.,Ovinuchi Ejiohuo,Journal of public health in Africa. 2025. doi: 10.4102/jphia.v16i1.786..,Ejiohuo,Journal of public health in Africa,2025,2025/01/24,,,10.4102/jphia.v16i1.786,"The intersection of mpox and mental health is a critical concern, particularly for individuals with pre-existing mental disorders, who face heightened psychological stress and exacerbation of symptoms. This study explores the potential of genetic testing, such as Polygenic Risk Scores and pharmacogenetics, in enhancing mental disorders and mpox management. By tailoring treatment and prevention strategies to an individual's genetic profile, clinicians can provide more personalised care, reducing adverse effects and improving outcomes. Furthermore, genetic insights can inform the development of safer vaccines and early interventions, particularly for vulnerable populations. The study underscores the importance of integrating mental and public health strategies, advocating for targeted research and fostering interdisciplinary collaboration to effectively address these complex health challenges.",genetic testing; mental disorders; mental health; mpox; personalised medicine; precision psychiatry
41951333,Reemerging and New Infectious Diseases.,Dirk M Elston,Dermatologic clinics. 2026. doi: 10.1016/j.det.2026.01.014..,Elston,Dermatologic clinics,2026,2026/02/16,,,10.1016/j.det.2026.01.014,"Reemerging infectious diseases remain a growing global concern. Infections such as monkey pox and syphilis have resurfaced with changing clinical patterns and broader geographic spread. Surveillance data suggest that a significant number of suspected cases actually represent umbilicated lesions of herpetic origin, and histopathologic or other laboratory confirmation of the diagnosis is critical.",Global epidemiology; Measles; Mpox; Syphils
22506039,Evaluation of microbubbles as contrast agents for ultrasonography and magnetic resonance imaging.,"Ling Li, Qiang Wei, Hong-Bo Li, Song Wen, Gao-Jun Teng",PloS one. 2012. doi: 10.1371/journal.pone.0034644..,Li,PloS one,2012,2012/04/10,,,10.1371/journal.pone.0034644,"BACKGROUND: Microbubbles (MBs) can serve as an ultrasound contrast agent, and has the potential for magnetic resonance imaging (MRI). Due to the relatively low effect of MBs on MRI, it is necessary to develop new MBs that are more suitable for MRI. In this study, we evaluate the properties of SonoVue® and custom-made Fe(3)O(4)-nanoparticle-embedded microbubbles (Fe(3)O(4)-MBs) in terms of contrast agents for ultrsonography (US) and MRI. METHODOLOGY/PRINCIPAL FINDINGS: A total of 20 HepG2 subcutaneous-tumor-bearing nude mice were randomly assigned to 2 groups (i.e., n = 10 mice each group), one for US test and the other for MRI test. Within each group, two tests were performed for each mouse. The contrast agent for the first test is SonoVue®, and the second is Fe(3)O(4)-MBs. US was performed using a Technos(MPX) US system (Esaote, Italy) with a contrast-tuned imaging (CnTI™) mode. MRI was performed using a 7.0T Micro-MRI (PharmaScan, Bruker Biospin GmbH, Germany) with an EPI-T(2)* sequence. The data of signal-to-noise ratio (SNR) from the region-of-interest of each US and MR image was calculated by ImageJ (National Institute of Health, USA). In group 1, enhancement of SonoVue® was significantly higher than Fe(3)O(4)-MBs on US (P<0.001). In group 2, negative enhancement of Fe(3)O(4)-MBs was significantly higher than SonoVue® on MRI (P<0.001). The time to peak showed no significant differences between US and MRI, both of which used the same MBs (P>0.05). The SNR analysis of the enhancement process reveals a strong negative correlation in both cases (i.e., SonoVue® r = -0.733, Fe(3)O(4)-MBs r = -0.903, with P<0.05). CONCLUSIONS: It might be important to change the Fe(3)O(4)-MBs' shell structure and/or the imagining strategy of US to improve the imaging quality of Fe(3)O(4)-MBs on US. As an intriguing prospect that can be detected by US and MRI, MBs are worthy of further study.","[MeSH] Animals; [MeSH] Cell Line, Tumor; [MeSH] Contrast Media; [MeSH] Ferric Compounds; [MeSH] Hep G2 Cells; [MeSH] Humans; [MeSH] Magnetic Resonance Imaging; [MeSH] Mice; [MeSH] Mice, Inbred BALB C; [MeSH] Mice, Nude; [MeSH] Microbubbles; [MeSH] Nanoparticles; [MeSH] Signal-To-Noise Ratio; [MeSH] Ultrasonics"
40015558,"Inherently imperfect, inherently evolving - The pursuit of precision through biomarkers.",Aila Akosua Kattner,Biomedical journal. 2025. doi: 10.1016/j.bj.2025.100839..,Kattner,Biomedical journal,2025,2025/02/25,,,10.1016/j.bj.2025.100839,"Featuring a special section on cancer biomarkers, this issue of the Biomedical Journal highlights research on cfDNA, fecal miRNA, mitochondrial pathways, Epstein-Barr virus DNA, multi-biomarker panels combined with LC-MS-based methods, and circulating tumor cell (CTC) growth status as potential tools for cancer detection and management, including colorectal cancer, ovarian cancer, nasopharyngeal carcinoma, and hepatocellular carcinoma. Additionally, it explores the social stigma surrounding mpox, and discusses the achievements in miRNA research that earned the 2024 Nobel Prize in Physiology or Medicine. Advances in deep learning for trauma imaging are examined, alongside a review of decades of enterovirus research and current vaccination strategies. Other studies investigate the combined use of anthelmintic and antibiotic therapy for roundworm infection, and the application of a well-established Traditional Chinese Medicine herbal formula, commonly prescribed for gynecological conditions, against autoimmune hepatitis. Further articles elucidate the role of the nuclear receptor HNF4 in Schistosoma, mitochondrial dysfunction in acute kidney injury, the effects of astragalus polysaccharides on prostate cancer, and the use of deep learning to predict mortality from electrocardiograms.",Astragalus; Cancer biomarkers; Deep learning; Enterovirus; Mpox; Schistosomiasis
37416038,Cellulitis or Lymphadenopathy: A Challenging Monkeypox Virus Infection Case.,"Mohammed H Hussein, Muna A Mohamad, Sneha Dhakal, Monica Sharma",Cureus. 2023. doi: 10.7759/cureus.40008..,Hussein,Cureus,2023,2023/06/05,,,10.7759/cureus.40008,"Monkeypox virus infection is characterized by a prodromal illness with fever, intense headache, lymphadenopathy, back pain, myalgias, and asthenia, followed by the eruption of skin lesions. A case series has reported monkeypox virus infection with primary anogenital and facial cellulitis. In addition, superimposed bacterial infections have been reported in several case reports. We present a monkeypox virus infection case of a patient presenting with jaw swelling initially thought to be secondary to cellulitis/abscess collection. A 25-year-old homosexual male on HIV pre-exposure prophylaxis presented to an urgent care center with a painful, ruptured, crusted chin lesion. Given recent contact with monkeypox virus-infected patients, a monkeypox swab was collected. He then developed a fever, jaw/neck swelling, and difficulty swallowing, which prompted him to come to our emergency department. He was febrile and tachycardic on presentation. The labs were unremarkable. A CT scan of the neck showed soft tissue thickening within the submental and submandibular regions bilaterally, consistent with cellulitis without evidence of abscess formation. It also showed prominent bilateral submandibular and left station IIA lymphadenopathy. We started the patient on intravenous ampicillin-sulbactam, but his swelling worsened. We suspected abscess formation clinically; however, a percutaneous drainage attempt yielded a dry tap. We added vancomycin for extra coverage, but the patient remained febrile, and his swelling continued to worsen. In the meantime, his monkeypox virus polymerase chain reaction (PCR) swab result returned positive, and he developed other skin lesions. These two findings and the lack of improvement with antibiotic therapy led us to believe that his fever was secondary to monkeypox and the swelling was secondary to reactive lymphadenopathy over true cellulitis. We stopped his antibiotics, and his symptoms improved with a complete resolution of the jaw swelling. This case was challenging to manage as the patient's swelling was initially thought to be secondary to cellulitis and abscess collection, but it turned out to be secondary to lymphadenopathy. This case illustrates the significance and severity of lymphadenopathy in monkeypox virus infection, which can be initially misdiagnosed as cellulitis.",cellulitis; lymphadenopathy; monkeypox; submandibular; submental
30485806,Identifying and Tracking Low-Frequency Virus-Specific TCR Clonotypes Using High-Throughput Sequencing.,"Kyle Wolf, Tyler Hether, Pavlo Gilchuk, Amrendra Kumar, Ahmad Rajeh, Courtney Schiebout, Julie Maybruck, R Mark Buller, Tae-Hyuk Ahn, Sebastian Joyce, Richard J DiPaolo",Cell reports. 2018. doi: 10.1016/j.celrep.2018.11.009..,Wolf,Cell reports,2018,2018/11/27,,,10.1016/j.celrep.2018.11.009,"Tracking antigen-specific T cell responses over time within individuals is difficult because of lack of knowledge of antigen-specific TCR sequences, limitations in sample size, and assay sensitivities. We hypothesized that analyses of high-throughput sequencing of TCR clonotypes could provide functional readouts of individuals' immunological histories. Using high-throughput TCR sequencing, we develop a database of TCRβ sequences from large cohorts of mice before (naive) and after smallpox vaccination. We computationally identify 315 vaccine-associated TCR sequences (VATS) that are used to train a diagnostic classifier that distinguishes naive from vaccinated samples in mice up to 9 months post-vaccination with >99% accuracy. We determine that the VATS library contains virus-responsive TCRs by in vitro expansion assays and virus-specific tetramer sorting. These data outline a platform for advancing our capabilities to identify pathogen-specific TCR sequences, which can be used to identify and quantitate low-frequency pathogen-specific TCR sequences in circulation over time with exceptional sensitivity.",DNA sequencing; HLA-A2; T cell receptor; biomarkers; monkeypox; vaccinia
39971198,Advanced photohydrolysis technology demonstrates rapid inactivation of aerosolized SARS-CoV-2 and efficacy against other respiratory viral pathogens.,"Jennifer E Peel, Elizabeth Jardinella, Yue Qu, Jessica A Plante, Brooke M Mitchell, Jordyn L Walker, Roberto P Garofalo, Scott C Weaver, Kenneth S Plante, Trevor Brasel, William S Lawrence",American journal of infection control. 2025. doi: 10.1016/j.ajic.2025.02.008..,Peel,American journal of infection control,2025,2025/02/17,,,10.1016/j.ajic.2025.02.008,"Efficient, rapid means of air decontamination are needed against widespread respiratory pathogens such as SARS-CoV-2, the virus that causes COVID-19. This study demonstrated the efficacy of advanced photohydrolysis technology in significantly reducing infectious, aerosolized SARS-CoV-2, achieving over 99% viral inactivation. Proof-of-concept assessments for respiratory syncytial virus and monkeypox virus showed similar results, suggesting broad applicability. These findings highlight the potential of the novel technology to enhance air purification and infection control strategies against multiple airborne viral pathogens.",Air purification; Infection control; Respiratory pathogens; Viral aerosols
2992305,Human monkeypox: a newly emerged orthopoxvirus zoonosis in the tropical rain forests of Africa.,"I Arita, Z Jezek, L Khodakevich, K Ruti",The American journal of tropical medicine and hygiene. 1985. doi: 10.4269/ajtmh.1985.34.781..,Arita,The American journal of tropical medicine and hygiene,1985,1985/07/01,,,10.4269/ajtmh.1985.34.781,"During the course of the recently concluded smallpox eradication program, a new human orthopoxvirus infection was discovered which is caused by monkeypox virus. The disease occurs sporadically in remote villages within tropical rain forests of West and Central Africa. The disease is rare; only 155 cases having been reported from 1970 to 1983. The symptoms and signs of human monkeypox resemble those of smallpox, differing significantly only in the occurrence of lymphadenopathy with human monkeypox disease. Of 155 cases, some 80% are believed to have resulted from infection from an as yet unknown animal reservoir; the rest occurred among unvaccinated close contacts among whom a secondary attack rate of 15% was observed. Although person-to-person spread appears to have occurred in some instances, few cases were observed in the third or fourth generation of transmission and none thereafter. Since 1982, the incidence of human monkeypox infections in Zaire has increased concomitant with an intensified surveillance program. Additional reasons which might explain the increased incidence are discussed. Further surveillance and research of this primarily zoonotic infection are warranted and are in progress.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Africa, Central; [MeSH] Africa, Western; [MeSH] Animals; [MeSH] Animals, Wild; [MeSH] Cercopithecus; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Colobus; [MeSH] Democratic Republic of the Congo; [MeSH] Haplorhini; [MeSH] Health Policy; [MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Pan troglodytes; [MeSH] Poxviridae Infections; [MeSH] Skin Diseases; [MeSH] Zoonoses"
39188858,Impact of vaccination with third generation modified vaccinia Ankara and sexual behaviour on mpox incidence in men who have sex with men: analysis among participants of the ANRS-174 DOXYVAC trial.,"Jade Ghosn, Lambert Assoumou, Moussa Ouattara, Emma Rubenstein, Gilles Pialoux, Christine Katlama, Laure Surgers, Claudine Duvivier, Juliette Pavie, Jean-Paul Viard, Michèle Algarte-Genin, Severine Gibowski, Manon Ollivier, Dominique Costagliola, Jean-Michel Molina",The Lancet regional health. Europe. 2024. doi: 10.1016/j.lanepe.2024.101020..,Ghosn,The Lancet regional health. Europe,2024,2024/08/01,,,10.1016/j.lanepe.2024.101020,"BACKGROUND: Mpox was first reported in France on May 19 and third-generation live Modified Vaccinia Ankara (MVA-BN) vaccination of multiple-partner men who have sex with men (MSM) was recommended as of July 11, 2022. We assessed the impact of vaccination and of sexual behavior adopted during the epidemic period on mpox incidence in the ANRS-174-DOXYVAC trial enrolling MSM on HIV pre-exposure prophylaxis (PrEP) with history of sexually-transmitted infections (STI) in the previous year. METHODS: We compared pre-epidemic socio-behavioral characteristics and change in sexual behaviors after the onset of the epidemic of participants with mpox and mpox-free. Then we compared incidence rates of mpox per 1000 person-months (p-m) between May 9-July 10 (before vaccination of MSM, period-1) and July 11-September 20 2022 (after vaccination launch, period-2) and explored factors explaining the period effect using Poisson regression model. FINDINGS: 472 MSM had data before and after May 9, 2022. Twenty percent had received smallpox vaccine during childhood. Mpox occurred in 77/472 participants (incidence 49.3 per 1000 p-m (95% CI 38.9-61.6)). MVA-BN vaccination roll-out was rapid, with 86% (341/398) of eligible participants having received at least one dose by September 20, 2022. Sexual behavior significantly changed before and after May 9, with a decrease in the proportion of mpox-free participants with >10 partners during last 3 months (45% vs 38%, p = 0.0035). Mpox incidence was 67.4 per 1000 p-m (95% CI 51.6-86.6) in period-1, and 24.4 per 1000 p-m (95% CI 13.9-39.6) in period-2, with an incidence rate ratio of 0.36 (95% CI 0.21-0.63). In multivariable Poisson regression model, only MVA-BN vaccination in 2022 remained significantly associated with mpox incidence, with a 99% risk reduction (95% CI 96.6-99.7). INTERPRETATION: In MSM on PrEP enrolled in the ANRS-174-DOXYVAC trial, rapid roll-out of MVA-BN vaccination was associated with a strong reduction in mpox incidence. FUNDING: ANRS Maladies Infectieuses Emergentes (ANRS/MIE).",Incidence; Mitigation; Mpox; Outbreak; Roll-out; Sexual behavior; Vaccination
15828843,Combinatorial optimization of isatin-beta-thiosemicarbazones as anti-poxvirus agents.,"Michael C Pirrung, Sunil V Pansare, Koushik Das Sarma, Kathy A Keith, Earl R Kern",Journal of medicinal chemistry. 2005. doi: 10.1021/jm049147h..,Pirrung,Journal of medicinal chemistry,2005,2005/04/21,,,10.1021/jm049147h,"Novel strategies are required to combat pox virus infections, whether caused by escape of viruses such as monkeypox from indigenous areas or intentional release of smallpox. Anti-smallpox drugs with a unique mode of antiviral action, inhibition of transcription termination, were known but not therapeutically useful. Using a combinatorial method, variants of the basic isatin-beta-thiosemicarbazone structure were prepared and examined for cytotoxicity and antiviral activity in vaccinia virus- and cowpox virus-infected human cells. Potent and much more selective N-aminomethyl-isatin-beta-thiosemicarbazones were discovered.",[MeSH] Antiviral Agents; [MeSH] Cell Line; [MeSH] Combinatorial Chemistry Techniques; [MeSH] Cowpox virus; [MeSH] Humans; [MeSH] Isatin; [MeSH] Orthopoxvirus; [MeSH] Structure-Activity Relationship; [MeSH] Thiosemicarbazones; [MeSH] Vaccinia virus; [MeSH] Viral Plaque Assay
16597852,Follow-up on diagnostic proficiency of laboratories equipped to perform orthopoxvirus detection and quantification by PCR: the second international external quality assurance study.,"Matthias Niedrig, Hermann Meyer, Marcus Panning, Christian Drosten",Journal of clinical microbiology. 2006. doi: 10.1128/JCM.44.4.1283-1287.2006..,Niedrig,Journal of clinical microbiology,2006,2006/04/01,,,10.1128/JCM.44.4.1283-1287.2006,"Two years after the first external quality assurance study on bioterrorism-relevant viruses, we have conducted a follow-up study on orthopoxvirus detection by PCR. Thirty-three laboratories (27 European, 4 Austral-Asian, and 2 American) participated. Samples contained 0 to 40,000,000 DNA copies of lyophilized monkeypox, cowpox, and vaccinia virus per ml. Laboratories achieved a >80% detection chance above 56,234 copies per ml. Global sensitivity was not significantly improved over that of the first study. Twenty-seven and 9 participants, respectively, were able to genotype and quantify virus. Four of 27 genotyping results were incorrect. Quantification accuracy was significantly better for vaccinia virus than for the other viruses. False-positive results occurred in 22 (11.8%) of all 186 tests on negative samples, but 18 of these were contributed by only five laboratories. Fifty-five percent of laboratories could appropriately detect PCR inhibition. The use of either real-time PCR or commercial diagnostic kits had significant positive influence on laboratory performance.","[MeSH] Clinical Laboratory Techniques; [MeSH] DNA, Viral; [MeSH] Follow-Up Studies; [MeSH] Humans; [MeSH] International Cooperation; [MeSH] Laboratories; [MeSH] Orthopoxvirus; [MeSH] Polymerase Chain Reaction; [MeSH] Poxviridae Infections; [MeSH] Quality Control; [MeSH] Reagent Kits, Diagnostic"
38009914,Profiling whole-tissue metabolic reprogramming during cutaneous poxvirus infection and clearance.,"Luxin Pei, Kirsten E Overdahl, John P Shannon, Katherine M Hornick, Alan K Jarmusch, Heather D Hickman",Journal of virology. 2023. doi: 10.1128/jvi.01272-23..,Pei,Journal of virology,2023,2023/11/27,,,10.1128/jvi.01272-23,"Human poxvirus infections have caused significant public health burdens both historically and recently during the unprecedented global Mpox virus outbreak. Although vaccinia virus (VACV) infection of mice is a commonly used model to explore the anti-poxvirus immune response, little is known about the metabolic changes that occur in vivo during infection. We hypothesized that the metabolome of VACV-infected skin would reflect the increased energetic requirements of both virus-infected cells and immune cells recruited to sites of infection. Therefore, we profiled whole VACV-infected skin using untargeted mass spectrometry to define the metabolome during infection, complementing these experiments with flow cytometry and transcriptomics. We identified specific metabolites, including nucleotides, itaconic acid, and glutamine, that were differentially expressed during VACV infection. Together, this study offers insight into both virus-specific and immune-mediated metabolic pathways that could contribute to the clearance of cutaneous poxvirus infection.",immune response; metabolism; poxvirus
